Param name,Param value,Param stdv,Param p-value,CA,BT,BU,BV,CS,CD,DP,CH,CA*CA,CA*BT,CA*BU,CA*BV,CA*CS,CA*CD,CA*DP,CA*CH,BT*CA,BT*BT,BT*BU,BT*BV,BT*CS,BT*CD,BT*DP,BT*CH,BU*CA,BU*BT,BU*BU,BU*BV,BU*CS,BU*CD,BU*DP,BU*CH,BV*CA,BV*BT,BV*BU,BV*BV,BV*CS,BV*CD,BV*DP,BV*CH,CS*CA,CS*BT,CS*BU,CS*BV,CS*CS,CS*CD,CS*DP,CS*CH,CD*CA,CD*BT,CD*BU,CD*BV,CD*CS,CD*CD,CD*DP,CD*CH,DP*CA,DP*BT,DP*BU,DP*BV,DP*CS,DP*CD,DP*DP,DP*CH,CH*CA,CH*BT,CH*BU,CH*BV,CH*CS,CH*CD,CH*DP,CH*CH
CA*BU,-1.247103051347668,0.34506762,0.00030141239625433477,0.000103973434,0.0014174781,0.0010467673,0.0017321372,-5.318586e-05,-0.00049654354,-4.4466633e-05,-0.0020263912,0.0456655,0.0006549547,0.11907167,-0.012582874,-0.013218301,0.0014511518,0.017214447,0.0020620518,-0.00065077125,-0.0010062348,-0.0016756315,0.00050480216,0.00059265754,-0.000728517,-0.00010277212,-0.0012953256,0.49372914,-0.0007388396,-0.002032528,0.003700754,0.0050089643,-0.00055439887,-0.0011853173,-0.005972297,8.647957e-05,-0.00055541197,-0.00056151766,-0.0013895336,-0.003372108,-0.0017275771,0.002386095,-0.0050605265,0.0033475053,0.00011190347,-0.00037294792,-0.001820825,0.00050364685,-0.0005340096,0.0018303113,0.0020864704,-0.0045384974,-0.00034952266,-0.0009079206,-0.0047657895,-0.0022161636,0.0015231144,0.002312139,-0.0015081231,0.0055370484,-9.6030926e-05,-0.0009845186,-0.0008923979,-0.00028400932,0.00040794341,0.0002520701,0.0026968082,-0.001343133,0.00044599586,0.00040634387,-0.004528594,-0.0050387667,0.00093141885,0.0021091904,0.017565664
CA*BV,0.40506380818863824,0.070991844,1.1581184105434402e-08,-0.00059380324,-0.00020230474,-0.00029616687,-0.00078049785,-5.3805215e-05,-0.000107166255,-1.2520151e-05,-1.6322687e-05,-0.013526762,-2.1811142e-05,-0.012582874,0.0050398414,0.002973574,-8.2409446e-05,-0.003936078,-0.00020793338,0.00012524296,0.0001585069,3.1660038e-05,1.71102e-05,4.3485932e-05,0.00013984021,2.7205185e-06,1.0994109e-05,-0.002040715,0.000114865004,0.0003925973,4.354126e-05,0.00034533243,0.0001770744,0.0001342094,-4.2073203e-05,-0.00030318467,0.00051026046,0.00057557237,0.0006276822,0.0003337283,0.0006085176,0.00046110695,0.0018795129,-0.000668652,1.4759235e-05,4.956981e-05,-5.9267495e-05,0.00019005859,0.00013780886,-1.3288872e-06,2.1425232e-05,0.0017788226,5.883009e-05,0.00019654079,0.00086830056,-0.00067498593,3.3652133e-05,-0.00013253746,0.0011096706,-0.0007603017,-3.496171e-06,3.332029e-05,-6.3136365e-05,-7.123119e-05,-1.1832232e-06,1.4627749e-05,0.00019994035,5.8587073e-05,-3.7302075e-06,1.0841057e-05,0.0003154871,0.0003367907,0.0002544514,6.5828695e-05,-0.00037108944
CA*CS,0.24040382600399876,0.09643366,0.012668842870201709,-0.0006735406,-7.06776e-05,-0.00013280814,-0.0003110779,-3.5490084e-05,-5.6982866e-05,1.0200701e-05,-6.584152e-05,-0.014301158,-9.956139e-05,-0.013218301,0.002973574,0.009299451,0.00049469544,-0.005934924,0.00042662272,0.0002192809,5.9352205e-05,-4.310981e-05,3.275675e-05,2.2878746e-06,5.3874224e-05,1.2737408e-05,-3.4615037e-05,-0.004129455,3.4681976e-05,0.00017245102,4.6809007e-05,-9.862379e-05,8.974968e-05,8.855138e-05,1.5210539e-05,0.00086563843,0.00018057378,0.0002498897,0.00036938704,-0.00067929167,0.00025483733,0.0001634221,0.0007268477,-0.0019597074,4.5755718e-05,0.000111219284,0.00011874493,-0.00025788083,0.00014037108,0.00036386703,4.495421e-05,-0.0007570781,3.8285314e-05,7.152669e-05,0.0001574457,0.0013379907,-9.515757e-06,-1.584689e-05,-0.0004359643,0.00065154274,2.736901e-05,3.9121962e-05,4.7052494e-05,-6.04492e-06,-4.220921e-05,-3.600414e-07,-0.00033667032,5.333042e-05,2.9205035e-05,1.0025516e-05,4.1137984e-05,0.0010570216,4.3705066e-05,0.0001803681,-0.00038512578
CA*CD,-0.14164138243129748,0.0690484,0.040234350509076026,-0.000440814,9.400197e-06,-2.3845747e-05,0.00016483571,1.2558846e-05,-3.58838e-05,4.2922898e-06,0.0003891527,0.0014689593,0.00010506284,0.0014511518,-8.2409446e-05,0.00049469544,0.004767681,0.00045274646,-0.0006829914,-0.00011324822,-4.780181e-06,2.4459095e-07,9.3214085e-06,-9.107963e-06,-1.4640349e-05,-5.0684425e-06,-3.084915e-05,-0.0012610722,2.6787284e-05,5.0842165e-05,4.8427704e-05,2.8923094e-05,-3.746256e-05,1.5650503e-05,-0.0003040685,3.7970694e-05,-8.274848e-05,-8.524292e-05,-0.0001359154,-6.626561e-05,-0.000628895,6.7007175e-05,-0.0003620245,0.0003875494,-1.688078e-06,-2.1589947e-05,1.3457458e-05,-3.373061e-05,7.65472e-05,-1.3717941e-05,5.591683e-05,0.010600001,3.2748034e-05,1.4069563e-05,0.0004479044,-0.00032300595,0.00017558628,-6.8370995e-05,0.0019468816,0.0004306251,-8.64045e-06,-7.536242e-05,8.5707536e-05,-1.3388467e-05,4.5764584e-05,1.0906471e-05,-0.00018481341,5.1091847e-05,-7.87283e-05,-0.00010055846,0.0003811657,-8.540257e-06,0.00021143512,-0.00011925585,-0.0025015916
CA*DP,-0.8132689238835642,0.3242159,0.012127316276321666,-0.0004923143,0.00015412008,0.00014108208,0.0004321233,5.6619454e-05,0.0003429075,0.00037116397,0.0012085391,0.013557854,2.9361745e-05,0.017214447,-0.003936078,-0.005934924,0.00045274646,0.10511595,-0.0019049887,5.0182157e-06,-0.00011930741,1.853476e-06,-3.5588353e-05,-4.6014386e-05,-0.00010404746,-8.490004e-05,8.0532816e-05,0.0030379796,7.6117803e-06,-9.5922485e-05,-4.5692337e-05,-0.0003821856,-0.000101039135,0.00023427728,-0.0006806596,0.00045033102,-0.00030711238,-0.00019987283,-0.00018543686,-0.0001376631,-6.132417e-05,-0.00061871606,-0.0007911931,0.00493422,-9.212941e-05,-0.00033699593,8.122706e-05,-4.63981e-06,0.0004581672,0.0025519838,0.0009283732,-0.026339445,9.2646376e-05,-0.0009178736,0.0011688245,0.0023153822,-0.000578785,0.0026574444,0.0016747257,0.012614255,-0.0008445788,-0.0020184033,0.0011025314,0.0026030452,0.00011829885,-0.00073173427,0.0092629995,-0.0005250707,-0.0001875994,0.00018455589,0.00034027616,0.0016217467,-0.001194722,-0.0007942381,-0.008213768
CA*CH,-0.10705968357329561,0.09725012,0.2709534856107635,-0.0003801199,1.6469116e-05,5.3752347e-06,0.00014683523,1.913129e-05,-3.6297308e-05,-1.0721556e-05,0.00026120598,-0.0018843089,0.0001238626,0.0020620518,-0.00020793338,0.00042662272,-0.0006829914,-0.0019049887,0.009457586,-0.00017087825,-9.971112e-06,-6.0055945e-06,1.8594244e-05,-1.1089705e-05,-1.1860925e-05,1.2438343e-06,-0.000100371115,-0.001331057,1.3865139e-05,2.4054845e-05,6.964684e-05,-2.2328999e-05,-2.0400441e-05,8.358727e-05,-0.000536302,0.00026870906,-7.327354e-05,-2.6184412e-05,-6.926038e-05,-0.00023012004,-0.00020799802,0.0001167644,-0.0009943589,-0.0004028441,3.2797266e-06,2.1444182e-05,-1.2386768e-05,1.2745517e-05,7.450656e-05,1.1363722e-05,-0.0004193515,0.0055853995,3.6038033e-05,4.1630556e-06,0.0006632282,0.00035961694,-7.2299095e-05,-0.0002496174,0.0015359556,-0.00086534896,-2.1152036e-05,3.9606937e-05,1.7900344e-05,-5.2699237e-05,-4.5264518e-05,3.4105526e-06,0.00018430922,0.0033138578,-3.46413e-05,-0.000120776574,0.0007563735,0.0004685301,-0.00020084773,-0.0002471631,-0.0014673718
BT*CA,0.050703307986035506,0.77326334,0.9477197303607366,8.810563e-05,-0.001536339,0.00015442928,0.000104909835,2.4787105e-05,0.00010554448,-3.420777e-05,-2.68103e-06,-0.0010531852,0.0006894711,-0.00065077125,0.00012524296,0.0002192809,-0.00011324822,5.0182157e-06,-0.00017087825,0.5979362,-0.00036842053,0.005022145,-0.0018637341,-0.0058316253,0.00058677443,-9.026781e-06,0.0018281193,0.016787859,-0.0003344708,-0.000277126,-8.2151804e-05,-0.00040572014,6.794579e-05,-6.789014e-05,0.00028884836,0.0004142179,0.0007150959,-9.9884666e-05,-0.00020234783,0.000964211,-8.125103e-05,0.00019097325,-0.00066154863,0.0013634752,0.00031871704,-1.7505108e-05,0.0001816681,-0.0001834879,8.073729e-05,3.3565384e-06,-0.0003607381,0.0007668012,-6.467206e-05,-9.744382e-05,-8.038942e-05,0.000272448,-0.00020709509,8.9078945e-05,-0.0008666286,0.00076241087,-0.00018599564,0.00010724491,2.0897833e-05,0.00034026205,6.910141e-05,-6.916129e-05,0.00021186272,0.00032851216,8.1694154e-05,1.2301361e-06,-0.00027610778,0.00027811533,-0.0002819219,-5.28963e-05,0.00036267488
BT*BT,-0.5556916903905866,0.03187217,4.474520852572904e-68,1.5162675e-05,-0.0010406189,-0.0004913726,-0.00028886442,-5.8729314e-05,-8.415664e-05,-1.983048e-06,-5.5384575e-05,-0.0005420438,-1.926563e-05,-0.0010062348,0.0001585069,5.9352205e-05,-4.780181e-06,-0.00011930741,-9.971112e-06,-0.00036842053,0.0010158351,0.00064604793,0.000217771,-0.00043506344,0.0006270102,-0.0006031502,0.00018373127,-0.00018434078,0.00032126103,0.00071757764,0.00027670615,0.0004112948,0.000316372,0.00012754134,-0.0002232549,-2.3608316e-05,5.1135426e-05,4.9341448e-05,0.00028646065,7.982962e-05,0.00016404258,0.00026280645,0.00050327246,-0.000108291155,2.3269487e-05,-1.1248511e-06,6.6166463e-06,0.00014542398,8.3206585e-05,7.509325e-05,7.8101795e-05,-0.00053601974,7.312316e-05,0.00013867706,-4.824333e-05,-6.151248e-05,9.264361e-05,-0.00014127858,0.001216352,1.7249908e-05,-7.846685e-05,4.528881e-05,-2.8276812e-05,7.717545e-06,-5.7550427e-05,-2.0702193e-07,8.328921e-05,6.337408e-05,3.7620002e-06,-2.9670662e-05,-0.00011674706,-0.00012694676,0.00027935358,4.0609404e-05,0.00032415998
BT*BU,-0.47280489353800587,0.1045951,6.174187493076178e-06,1.4620085e-05,-0.001519228,-0.0002296016,-0.00019074045,-2.6098865e-05,-0.00015091062,-1.6654487e-05,-0.00020084818,-9.958641e-05,-5.510746e-05,-0.0016756315,3.1660038e-05,-4.310981e-05,2.4459095e-07,1.853476e-06,-6.0055945e-06,0.005022145,0.00064604793,0.010940135,0.0007051551,0.0002854665,-0.00042547955,-0.0018869186,-0.0040467395,-0.0075066634,0.0016153535,0.0006055387,-9.2010174e-05,-0.00029133403,-0.00044882315,-0.00015354478,0.0005190195,6.5694185e-05,-0.00010954997,0.00017710621,0.00015595942,-8.784666e-05,2.0670574e-05,5.5878758e-05,0.0003040205,1.4257309e-05,4.8595663e-05,7.8645695e-05,-5.7767527e-05,-5.317266e-06,-0.00010078653,2.1184278e-05,0.00022939895,-0.00017107671,-4.4949214e-05,9.4155155e-05,-0.00057956594,-0.0003999114,0.00020892921,-9.3784e-05,0.0020531958,-0.00018848882,-0.00013340762,0.00012810701,3.6004658e-07,1.4249342e-05,-2.6446221e-05,-1.0732202e-05,9.7413955e-05,7.672279e-05,0.00012305523,3.3810156e-05,-0.00082594337,-0.00059804396,0.0003345555,-9.7256714e-05,0.0024933354
BT*BV,-0.08747674232207724,0.06440337,0.17438010965424977,-4.4638914e-06,-0.00058119046,-5.462949e-05,-5.284561e-06,-2.1248409e-06,3.220993e-05,-1.1544535e-06,-4.09154e-05,-5.5694443e-05,-4.0181567e-06,0.00050480216,1.71102e-05,3.275675e-05,9.3214085e-06,-3.5588353e-05,1.8594244e-05,-0.0018637341,0.000217771,0.0007051551,0.0041477936,1.5442612e-05,0.0002994353,-0.00026820195,0.0006181252,0.003232583,3.859189e-05,3.261981e-05,0.00020963523,1.719522e-05,9.048059e-05,6.4839835e-05,-0.00027240842,-1.983623e-05,0.00039504626,3.0559157e-05,3.0524672e-05,7.5231187e-06,-5.0669874e-05,0.000105623745,-0.00013588407,9.16495e-06,2.013218e-06,-1.6799667e-07,3.6075628e-05,-5.152959e-06,3.5077763e-05,1.821938e-05,-0.0001105804,0.00019402457,-2.3500092e-05,3.2225482e-05,0.0001146813,0.000119021235,-7.308005e-05,3.4632296e-05,-0.00054495863,8.498523e-05,-2.8186938e-05,5.6215767e-06,-3.6848085e-06,2.621662e-06,5.565906e-06,-6.5961003e-06,3.318883e-05,-0.00014182681,9.669242e-07,2.8908296e-05,9.420377e-05,3.0435742e-05,4.6928335e-06,3.8025413e-05,3.531464e-05
BT*CS,-0.05420031097230484,0.10505509,0.6059083511701762,-1.703235e-07,-4.9219227e-05,-3.405495e-06,1.624731e-05,-3.1446223e-05,4.2223604e-05,-1.4979272e-06,3.4509245e-05,-0.00010278946,4.1246756e-05,0.00059265754,4.3485932e-05,2.2878746e-06,-9.107963e-06,-4.6014386e-05,-1.1089705e-05,-0.0058316253,-0.00043506344,0.0002854665,1.5442612e-05,0.011036571,0.00045924124,-0.00022271984,8.383064e-07,0.0035130605,0.00010060051,-0.00016722229,-1.5182751e-05,0.0009053649,5.0221508e-05,6.9063964e-05,0.00018943177,-2.5053183e-05,1.2264966e-05,-2.4568924e-05,-4.6127137e-05,0.00034876404,2.9117238e-05,-4.4671804e-05,-0.00013923775,-0.00012995415,0.00015585062,4.8711205e-05,3.42028e-05,0.00019658681,8.0355785e-05,3.339234e-05,-0.00010157012,4.3570006e-05,1.2209623e-05,-3.281291e-08,3.618559e-05,0.00031881346,-7.994838e-05,-1.8379647e-05,-0.00035719632,0.00025764716,3.317414e-05,1.5102053e-05,-1.0399178e-05,6.471923e-05,3.5777518e-06,-1.2930557e-05,-1.2147732e-05,3.2155105e-05,4.913698e-05,-1.08773775e-05,-7.5288076e-06,0.0003984866,-5.381995e-05,-3.945575e-05,-0.00034025137
