Param name,Param value,Param stdv,Param p-value,CA,BT,BU,BV,CS,CD,DP,CH,CA*CA,CA*BT,CA*BU,CA*BV,CA*CS,CA*CD,CA*DP,CA*CH,BT*CA,BT*BT,BT*BU,BT*BV,BT*CS,BT*CD,BT*DP,BT*CH,BU*CA,BU*BT,BU*BU,BU*BV,BU*CS,BU*CD,BU*DP,BU*CH,BV*CA,BV*BT,BV*BU,BV*BV,BV*CS,BV*CD,BV*DP,BV*CH,CS*CA,CS*BT,CS*BU,CS*BV,CS*CS,CS*CD,CS*DP,CS*CH,CD*CA,CD*BT,CD*BU,CD*BV,CD*CS,CD*CD,CD*DP,CD*CH,DP*CA,DP*BT,DP*BU,DP*BV,DP*CS,DP*CD,DP*DP,DP*CH,CH*CA,CH*BT,CH*BU,CH*BV,CH*CS,CH*CD,CH*DP,CH*CH
BT*DP,-0.05643962619179619,0.17068459,0.7408966309574122,6.16616e-07,0.00031391904,-0.00014726506,6.615506e-07,-2.0330092e-05,-3.4019645e-06,-7.5468656e-06,-3.690609e-05,-1.2693311e-05,1.559943e-05,-6.316827e-05,1.0738917e-05,1.3086685e-05,-1.6538775e-06,-9.4267625e-06,-2.52639e-07,-0.0002340395,-0.00058381713,-0.0017268982,-0.00022994008,-0.00035467246,0.00020333711,0.02913323,-0.0014966778,0.0005782601,0.00032948272,-7.725889e-05,0.00020540024,0.0001870902,2.7596745e-05,0.001410709,0.0005189251,7.466654e-06,8.546373e-05,-2.010645e-05,-1.4806667e-05,3.6016263e-05,-2.8957462e-05,0.00051046634,-4.1708536e-06,2.4097294e-06,3.7726088e-05,1.0115391e-05,1.3110433e-05,3.2041285e-06,-1.07834885e-05,0.0004079956,0.00010434801,-5.8904275e-06,-1.6614256e-05,9.760899e-06,3.844102e-05,3.195833e-06,4.9092196e-06,3.203722e-05,-0.00018883566,3.0490568e-05,0.000103049155,-4.9745315e-05,8.455513e-06,7.312482e-05,5.5579036e-05,3.3796277e-05,5.0714487e-05,-3.668567e-05,5.4634307e-05,4.2755614e-06,5.9378825e-05,-0.0001038193,-4.5434586e-05,0.00018785149,0.0002670621
BT*CH,-0.00514247010536471,0.14271526,0.9712559836644242,4.8080124e-06,-0.00032869328,-0.000257918,-4.634583e-05,-2.716567e-05,6.328093e-05,2.821789e-06,-4.5593788e-05,-5.490488e-05,2.1434164e-06,-0.00087753363,1.2570858e-05,-1.3750598e-05,-4.9993982e-06,0.00014798327,-5.5191784e-05,0.001530593,-0.00025867138,-0.0032589138,0.0004093924,8.619958e-05,0.0005760279,-0.0014966778,0.020367645,-0.0007586939,-0.00018720614,-9.043932e-05,4.788315e-05,0.00017913306,0.00016888851,-2.0457861e-05,0.004761347,2.6258224e-06,-0.0004489692,-0.000104846855,-8.434455e-06,-1.7715915e-06,3.7620626e-05,-0.00018160012,0.0010272526,-8.047464e-05,-6.2791565e-05,4.955938e-06,-2.2364533e-05,-4.7312233e-06,-1.7316703e-05,-4.1272637e-05,0.0008146195,7.258581e-05,4.1734856e-05,-7.623213e-05,2.053926e-06,-1.1329473e-05,-0.00012301338,-1.3021903e-05,-5.6501052e-05,-7.986703e-05,5.8050256e-05,1.4790033e-05,-4.830326e-07,-5.0241404e-05,-9.893464e-06,-2.255416e-05,0.00027860227,0.00016454309,0.00013744389,-9.829376e-05,-5.8115504e-05,-8.645439e-05,-7.935939e-06,-0.0001245343,0.00087785145
BU*CA,-0.7416613399567993,1.4817061,0.616691027506425,9.663132e-05,0.0008364057,-0.004478122,4.1136842e-05,0.00041210547,-0.0003869602,-7.8710764e-05,-0.0007495836,-0.0038633011,-0.00012232392,0.10671565,0.0007453928,0.0002883011,-0.00013109861,0.0009367525,-0.0004803246,0.004309516,-0.0006285225,-0.001217539,0.0002836808,0.00020429457,-0.00057394785,0.0005782601,-0.0007586939,2.195453,0.0012688637,0.006713298,-0.00968838,-0.016326107,0.001153152,0.0063947714,0.0026881895,0.0018420295,0.0003459454,-0.0016294016,-0.00013520515,0.009882372,0.0001262042,-0.010064182,-0.0007207599,0.006327563,-0.000118252916,-0.0010199207,0.0016067051,-0.0012488845,-0.00066162465,-0.002315464,-0.0027010262,0.00072342536,-0.00012347304,-6.53007e-05,0.00013759972,0.0015644465,0.0006922062,-0.00015224253,0.00044451747,-0.001348875,-1.6926519e-05,0.0008382195,0.0016118801,0.0027939857,-0.00028739643,-0.0003266121,-0.004241134,0.00088618975,0.00015684919,-0.0001472761,0.0005152264,0.0057767048,0.000866331,-0.0023056283,0.0021749192
BU*BT,-0.385795646800093,0.041105796,6.265909095712723e-21,1.8899385e-05,-0.00042267065,-0.0009445517,-0.00023797671,-4.8580572e-05,0.000110456196,1.5567728e-05,0.00016387575,-0.00044000373,-1.713625e-05,-0.00063577434,0.00011705668,2.943858e-05,7.256005e-06,-2.022217e-06,9.02648e-06,-0.00037632376,0.0004001854,0.0014063029,3.324769e-05,8.9968475e-05,0.00020747325,0.00032948272,-0.00018720614,0.0012688637,0.0016896864,0.0012293922,0.0006719921,0.00076800364,0.0002820075,0.0002133015,-0.0014710361,-3.9855706e-05,0.00022652892,-7.055343e-05,0.00024196903,5.8149802e-05,0.00027356786,0.0003416296,0.00052458554,-6.029627e-05,0.00016723038,-3.182035e-05,1.38963205e-05,7.968161e-05,6.616804e-05,2.090809e-05,0.00020594594,-0.00010928868,-3.7242626e-05,0.00014863821,0.00023796764,4.8235666e-05,-0.0002616521,-3.1525822e-05,-3.7040267e-05,6.448781e-05,8.32373e-07,8.1701095e-05,-3.5301848e-05,-3.322658e-05,1.1573799e-05,-4.558213e-05,6.862091e-05,8.887561e-05,-9.9538156e-05,-1.8228766e-05,0.00012970749,5.5378434e-05,-9.876928e-05,7.639063e-05,-0.0012425975
BU*BU,-0.8971565169885704,0.06953531,4.3758567651157374e-38,4.6288227e-05,-0.00091091625,-0.0022761968,-0.0006491392,-0.00010856594,0.00023220673,2.62552e-05,0.00038115078,-0.0012139608,-2.5220828e-05,-0.0020935345,0.00032990432,0.000108965156,1.1842112e-05,-5.063799e-06,3.5146993e-06,-0.0003489246,0.0007251444,0.0003051181,2.9845332e-05,-0.00014363797,0.0005415826,-7.725889e-05,-9.043932e-05,0.006713298,0.0012293922,0.0048351586,0.0009447561,0.0009785666,0.00081766176,-0.00088125485,-0.004936182,-7.474305e-05,0.00015785554,0.000120760385,0.0006687497,2.9788622e-05,0.00077336427,0.0005250853,0.0014529984,-0.000117654265,9.38895e-06,7.56924e-05,-1.3231915e-05,0.0002558642,0.00036983666,-7.8616926e-05,0.00025103713,-0.00027472503,0.0001647556,0.0002899816,0.0005390421,-1.5510841e-05,-0.00055705226,-0.0001337709,0.00016646276,-5.129313e-05,-4.4931014e-05,0.00021745436,-7.307621e-05,1.8772083e-05,-4.0229283e-05,-0.00010423772,9.881234e-05,0.0002757531,-4.2620362e-05,-0.00014728555,0.00023454815,0.00017483995,-0.00017011364,0.0001969785,-0.0029917909
BU*BV,-0.3024098001505746,0.06281915,1.479577057279892e-06,2.0932326e-05,-0.00040002374,-0.0012772471,-9.2805945e-05,-4.0354447e-05,0.00013455312,4.145839e-05,0.00015074023,-0.0004167897,-8.504558e-06,0.004137654,6.769726e-05,5.78398e-05,1.3905032e-05,-0.00039157705,7.004648e-05,-7.103327e-05,0.00030151082,-0.00016129902,0.00018661452,-7.2818793e-06,0.00050798536,0.00020540024,4.788315e-05,-0.00968838,0.0006719921,0.0009447561,0.003946246,0.00068506727,0.0012107989,-0.0003095866,0.000763285,-0.0001469907,-0.00015838414,0.000829075,0.00020585836,0.00019545323,-5.667586e-05,0.0013112039,-0.0011318021,-0.00043210128,1.5826745e-05,1.0737636e-05,0.00023714002,1.616674e-05,8.977381e-05,-0.00013120427,4.4275475e-05,-0.00011135573,3.262897e-05,0.00014819781,-0.00015866995,7.108385e-05,-0.0002850039,-3.418258e-05,-4.9460712e-05,0.0006097383,-2.4897789e-05,7.185482e-06,-0.0001564668,-4.4129174e-05,1.08161685e-05,-7.848867e-05,0.00018575237,-0.00014135608,-4.7127378e-05,6.8862e-05,-0.00034372712,-8.191417e-05,-0.00015580667,0.00024626445,-0.0006633847
BU*CS,-0.6975813394973792,0.12543243,2.676017246208255e-08,5.5730714e-05,-0.000647455,-0.0015718401,-0.0004959744,-8.2202205e-05,0.00018276242,3.1968222e-05,0.0004116523,-0.0013871059,-2.3420605e-05,0.006332887,0.00040269495,-0.00011701485,1.0385026e-05,-0.0009836215,2.6647574e-06,-0.0003700523,0.0005223837,-0.00031587525,2.7615564e-05,0.000812221,0.0005374756,0.0001870902,0.00017913306,-0.016326107,0.00076800364,0.0009785666,0.00068506727,0.015733294,0.0008676659,0.00070487545,-0.002470249,-0.00050118065,0.00010808048,-5.0181174e-05,0.0004293078,0.0019840254,0.0006464665,0.00020785353,0.0008080846,-0.0011193872,-7.825346e-06,0.0013596854,8.629719e-05,0.001049298,-0.00030769192,0.00014424905,-0.0005326425,-0.00031729607,0.00014248704,0.00024948345,0.0004501269,-0.0004195009,-0.0004418044,-9.777668e-05,0.0008040113,0.0010711513,-3.5615827e-05,2.2361912e-05,-8.0719365e-05,-0.0002458616,1.9816704e-05,-4.159938e-05,9.6338146e-05,0.00053649803,-7.698103e-05,-4.847264e-05,7.336268e-05,-0.00072903227,-0.00013387589,0.00031817183,-0.002388536
BU*CD,-0.3808273147211924,0.06546599,5.984930826706104e-09,1.13191045e-05,-0.0005132249,-0.0012555043,-0.0002974037,-9.194096e-05,0.00028860796,2.8260572e-05,8.589054e-05,-0.0004381262,-6.914467e-06,-0.0011263359,0.00014719175,6.5621905e-05,-2.737083e-05,-6.324471e-05,-1.2270915e-05,-9.504656e-05,0.00032506353,-0.000395871,6.82292e-05,2.1250607e-05,0.0017969076,2.7596745e-05,0.00016888851,0.001153152,0.0002820075,0.00081766176,0.0012107989,0.0008676659,0.004285795,5.1891322e-05,0.000822746,-5.3211388e-05,-3.9881565e-05,-0.00014844481,0.00027836012,0.0001469442,0.0007046593,0.0002930131,0.00067596795,-8.621152e-05,2.066832e-05,2.8527607e-05,6.157272e-05,8.066929e-05,0.0013642557,-1.2378912e-05,8.5408865e-05,-0.00011525153,-8.729344e-05,-9.736016e-05,0.00017458989,3.2048338e-05,-0.00050437154,-6.560802e-05,-0.0016358218,3.265389e-05,8.407747e-06,0.00011876669,-4.691563e-05,1.8442659e-05,3.827178e-05,-7.165666e-05,-4.565641e-05,0.000230176,-1.9398693e-05,-5.4704138e-05,-3.4982444e-05,-2.4233992e-05,-0.0005044275,3.280185e-05,-0.00019988859
BU*DP,-0.4071251864573337,0.11508675,0.000403856956932614,1.2994042e-05,-0.00022264813,-0.00028022818,-0.00021110347,-0.00011593759,3.283089e-05,4.318571e-05,0.00021248736,-0.00028651475,-8.021013e-06,-0.0019316482,0.00012475208,8.467658e-05,1.1643292e-05,0.00079372677,7.3543015e-05,-7.873004e-05,0.00018117335,-0.00012344966,6.2159044e-05,3.3634155e-05,5.6558e-05,0.001410709,-2.0457861e-05,0.0063947714,0.0002133015,-0.00088125485,-0.0003095866,0.00070487545,5.1891322e-05,0.01324496,-0.0018892157,-2.2903516e-05,9.602216e-05,-0.00019092413,0.00017611233,2.7175292e-05,0.00030761023,0.003382963,-0.00016508292,-1.4286446e-05,3.716573e-05,9.168928e-05,2.1634216e-05,4.5566198e-05,8.034487e-05,0.003915041,-0.00017880225,-0.0003879179,7.0460665e-05,0.00010792921,0.00027805223,0.00027225615,-0.00013901856,-0.0004386723,0.00030254328,9.571405e-05,-2.8442711e-05,-0.00032472127,-3.7234488e-06,0.00043052697,0.00013613074,1.3159338e-05,0.0008028292,-9.81043e-05,-2.6172325e-05,-4.854724e-05,9.798426e-05,0.00037253936,-0.00028502254,-0.0011303178,-0.001385525
BU*CH,0.8164769309868418,0.21971403,0.0002023301968521694,-4.631751e-05,-5.773627e-05,-3.263848e-05,-6.629542e-05,-0.00014104319,-0.00053435063,6.208889e-05,-0.0021800746,0.0005989938,2.1612464e-05,-0.0050369017,-4.3433312e-05,1.0845443e-05,-6.197336e-05,-0.0005936378,-0.0003236514,0.00042061854,-0.00023526985,0.0007520928,-0.00022317312,9.4819974e-05,-0.00015847781,0.0005189251,0.004761347,0.0026881895,-0.0014710361,-0.004936182,0.000763285,-0.002470249,0.000822746,-0.0018892157,0.048274253,0.00039575747,-0.00025061233,-0.00010373045,-0.00027389717,0.00019996568,-0.0005127672,-0.0017617085,0.0015217315,-9.9717745e-06,3.0038625e-05,0.00016765666,4.1608953e-05,-0.0003598884,-0.0007211183,-0.0010366252,0.0034274952,0.002908246,-0.00027423564,-0.0008034801,-0.00018056673,0.00035776067,0.0013165842,0.00022327474,-0.005603421,-0.00061235065,8.7501074e-05,0.00041075412,1.32398e-05,-0.00012717249,-0.0004139104,-0.00010556643,-4.6689638e-05,3.039767e-05,0.00015471775,-0.0008830118,0.0011919724,-0.0005689593,0.0028012705,-0.0005474823,0.007955855
BV*CA,-0.19090235068908581,0.12919426,0.13950469075990596,0.0002034444,1.1739471e-05,7.9942154e-05,0.00018159118,-2.5477684e-05,-0.000106847096,-2.3853238e-05,-0.00016573808,-0.0055872295,-4.063524e-05,0.0003754595,-0.00032106825,0.00052789086,-4.2147294e-06,0.00029131788,0.00013301263,0.0002242735,-1.5166713e-05,6.8994246e-05,-1.2677342e-05,-2.0679397e-05,-2.2404398e-05,7.466654e-06,2.6258224e-06,0.0018420295,-3.9855706e-05,-7.474305e-05,-0.0001469907,-0.00050118065,-5.3211388e-05,-2.2903516e-05,0.00039575747,0.016691156,-7.305197e-05,0.00067208195,-0.00079132686,-0.0018257062,-0.0005872031,0.0004783682,-0.001508178,0.0040996447,1.6593176e-05,7.435574e-05,-8.336416e-05,-0.00014282137,6.4269275e-06,0.0003694356,-0.00027846228,0.0005933347,-1.32495325e-05,-4.830707e-05,-0.00024407594,0.0001301288,0.0002142827,8.512386e-06,0.0007452355,0.0024020176,2.4115736e-05,6.8566274e-05,3.2957018e-06,0.00046470176,-2.6906837e-06,-2.9292869e-05,-0.00036470706,0.0031680318,5.7723228e-06,5.0368493e-05,-0.0002647843,-0.00030087586,0.00035050508,-9.072531e-05,0.0011517258
BV*BT,-0.4906560722085173,0.049720928,5.71813669469217e-23,6.567988e-05,0.0001323967,-0.0001043811,-0.0011940434,-5.5902183e-05,-7.528926e-06,-5.6222507e-06,-0.00017741858,-0.0017654919,-0.00010830926,-0.000750541,0.0005278012,0.00013591784,-2.1685662e-05,-0.00044793755,-2.2269856e-05,0.00047065862,4.2382588e-05,-0.00023504326,0.0003193837,-1.1936496e-06,-0.00023584453,8.546373e-05,-0.0004489692,0.0003459454,0.00022652892,0.00015785554,-0.00015838414,0.00010808048,-3.9881565e-05,9.602216e-05,-0.00025061233,-7.305197e-05,0.0024721709,0.00075890677,0.0012057112,4.1032632e-05,0.0014144279,-2.1860755e-05,0.0029513752,-6.004039e-05,0.00013668573,1.3776891e-05,-4.0605093e-05,0.0001437162,2.8307424e-05,2.8772769e-05,1.7520239e-06,-0.00019303872,-3.5760004e-05,9.068082e-06,0.00050005707,4.374016e-05,7.923871e-06,-2.8708541e-06,-0.00024166855,-0.00019310477,0.00019220677,-6.913664e-06,-6.406663e-05,-9.238678e-05,9.795292e-06,3.2824282e-05,-0.00013826879,4.549451e-05,2.5756293e-05,2.982884e-05,-1.0536888e-05,-0.00013894761,0.00020149857,-6.1669496e-05,0.0013153703
BV*BU,-0.4193636793114923,0.06346869,3.911001079768762e-11,9.498763e-05,-1.8493727e-06,1.4095573e-05,-0.0011801781,-5.5550354e-05,5.2970932e-05,-2.1224336e-05,-2.3415478e-05,-0.0020223535,-4.0165096e-06,-0.0006179475,0.00061376527,0.00018605168,-1.8500281e-05,-0.0003678785,5.6543786e-06,-4.598954e-05,-6.1602495e-06,0.00016225921,1.5179535e-05,-1.658192e-05,-8.144618e-05,-2.010645e-05,-0.000104846855,-0.0016294016,-7.055343e-05,0.000120760385,0.000829075,-5.0181174e-05,-0.00014844481,-0.00019092413,-0.00010373045,0.00067208195,0.00075890677,0.004028274,0.00093145214,7.422433e-05,0.0010757667,-0.002076521,0.0012055914,-0.00033277992,1.813454e-05,0.00037836508,-4.0028506e-05,0.00010706761,-8.507776e-05,-0.00025777586,-0.00018428522,-0.00047271838,2.5210991e-05,0.00014398177,0.00020032848,0.00013453954,-0.00014695336,-3.194086e-05,-0.00025217488,-0.00018679256,9.164034e-06,0.0003462805,-9.280675e-05,-0.0002644822,-6.373605e-05,1.558711e-05,-0.00065888814,-0.000289921,-2.5184389e-05,0.00052867347,-0.00064401055,1.910307e-05,-0.00014159827,-0.00039779773,0.00078891194
BV*BV,-0.6746266003032247,0.049692344,5.55289733305746e-42,0.0001167261,-0.0003287109,-0.0004999367,-0.0018726176,-0.000114278024,-5.2282867e-05,-5.646806e-06,-0.0003685349,-0.0027857465,-1.711516e-05,-0.0014964102,0.0006545505,0.00029424866,-3.6059264e-05,-1.993062e-05,3.0652664e-06,-0.00018441232,0.0002605295,7.933714e-05,2.0595464e-05,-2.76987e-05,0.00020761389,-1.4806667e-05,-8.434455e-06,-0.00013520515,0.00024196903,0.0006687497,0.00020585836,0.0004293078,0.00027836012,0.00017611233,-0.00027389717,-0.00079132686,0.0012057112,0.00093145214,0.0024693292,-0.0002102571,0.0022156953,-0.00035961432,0.004097436,-0.00030522753,3.321462e-05,7.460738e-06,2.5376632e-05,0.00029907704,0.00012604558,4.629692e-05,2.6450747e-05,-0.000264458,5.5180255e-05,4.343007e-05,0.0008869936,4.012292e-05,6.1477665e-05,-1.6727883e-05,-0.00022387302,-0.0003701718,-5.59119e-06,2.7877297e-05,5.1423223e-05,-0.00020302921,4.5998104e-06,4.353063e-05,-0.00023714165,-0.00011033038,2.6921294e-05,2.0096022e-06,0.00019596674,-0.00042274967,0.00050403824,-0.00015257651,0.002442647
BV*CS,-0.2969292648973654,0.088991374,0.0008480769344325725,4.7376143e-05,-0.000119943965,-0.00021121335,-0.00034589716,-8.285359e-05,-5.7002304e-05,-3.8860333e-05,-0.00019833424,-4.662609e-05,-2.5587722e-05,-0.0033452609,0.00033339227,-0.0006805383,-1.8737815e-05,-0.0008175419,-9.29039e-05,0.0006874704,9.134806e-05,-4.3428252e-05,3.3298807e-07,0.00026738705,8.520693e-05,3.6016263e-05,-1.7715915e-06,0.009882372,5.8149802e-05,2.9788622e-05,0.00019545323,0.0019840254,0.0001469442,2.7175292e-05,0.00019996568,-0.0018257062,4.1032632e-05,7.422433e-05,-0.0002102571,0.007919465,0.00041705387,-0.00036865144,-0.0013723647,0.0015820485,9.797133e-06,0.00019093693,0.0003790796,0.0005194962,-5.3424523e-05,0.00028402597,0.00029231556,6.8407455e-05,-4.9995674e-06,-2.2857474e-05,-0.00012799972,0.0007707006,7.51366e-05,3.1609616e-05,0.0001101092,0.002060786,7.700277e-06,-2.3848865e-05,0.000115652176,0.0013019649,4.4152162e-05,-9.83194e-05,-0.0004723466,0.00019942196,7.0753977e-06,5.4061456e-05,-0.00043426125,0.002362364,0.00011559019,-2.9415736e-05,0.0007720443
BV*CD,-0.9362965868477683,0.10368074,1.7077341138496247e-19,8.586025e-05,-0.00028751275,-0.0006057956,-0.0021760035,-0.000102475344,0.00011524489,-2.3291599e-05,0.000155005,-0.0031335424,-6.45077e-06,-0.001888067,0.00096884824,0.00035984308,-0.00034178564,-0.00043717702,-0.00013127824,-0.00012579832,0.0002099712,-2.1102938e-05,-2.7186226e-05,7.741861e-06,0.00056142226,-2.8957462e-05,3.7620626e-05,0.0001262042,0.00027356786,0.00077336427,-5.667586e-05,0.0006464665,0.0007046593,0.00030761023,-0.0005127672,-0.0005872031,0.0014144279,0.0010757667,0.0022156953,0.00041705387,0.010749696,0.0006118726,0.0037482788,0.00012117912,2.7578726e-05,-8.800964e-05,-4.625406e-05,0.00020555916,0.0012590147,0.00012395399,5.9658814e-05,-0.00029892626,7.8032936e-05,-2.2081185e-05,0.0020262254,0.00038636528,0.00010354739,0.00023252322,0.0021960218,-0.00017709866,-1.5861993e-05,-3.2502045e-05,-6.04305e-05,-0.00012572523,0.00041376497,5.206422e-05,-2.6293917e-05,0.0008119159,-7.954528e-05,-0.00019360037,0.00045848516,-0.00031533057,0.0027469662,-0.00019691841,-0.0018874524
BV*DP,-0.5508088679724523,0.16320096,0.0007380643929487832,-6.4485925e-05,-0.0003168721,-0.0005226251,-0.0002298438,-0.00011472673,-0.0002504903,7.712413e-05,-0.0007070472,0.0004924523,-1.9441848e-05,0.0036347134,0.0004562738,0.00027598237,-1.8794157e-05,0.0014688836,9.8527606e-05,0.00016643597,0.00025518276,-5.917823e-06,9.718464e-05,-9.66461e-06,0.00018024651,0.00051046634,-0.00018160012,-0.010064182,0.0003416296,0.0005250853,0.0013112039,0.00020785353,0.0002930131,0.003382963,-0.0017617085,0.0004783682,-2.1860755e-05,-0.002076521,-0.00035961432,-0.00036865144,0.0006118726,0.026634553,-0.0034444313,0.0015465743,2.5292187e-05,-0.00013710273,0.0001946095,-1.7515626e-05,8.958636e-05,0.0038850382,-0.00029013882,0.0002905668,-5.831065e-05,-5.6012127e-06,-0.0002669286,8.691456e-05,0.00047440297,0.00037080207,0.00042642842,-0.0017758881,-0.00029472538,0.0008138734,0.0018114712,0.00034274915,-0.0009024407,4.014117e-05,0.00085036247,-0.0009961165,5.8353115e-05,-0.00036976242,-0.00041318766,-0.00048244672,0.0008960599,0.002449243,0.004615648
BV*CH,-1.6084202570978017,0.20833927,1.1614996166448735e-14,0.0002842668,-0.0006593079,-0.0011672603,-0.004194509,-0.00014663706,0.0002021995,-8.1124526e-05,5.0018818e-05,-0.0077772597,-4.337391e-05,-0.004491677,0.0018949589,0.0006286527,-0.0001792378,-0.0010778011,-0.0009682206,-0.00067556987,0.0004972047,0.00024563243,-9.758295e-05,-0.00012586781,0.0003736939,-4.1708536e-06,0.0010272526,-0.0007207599,0.00052458554,0.0014529984,-0.0011318021,0.0008080846,0.00067596795,-0.00016508292,0.0015217315,-0.001508178,0.0029513752,0.0012055914,0.004097436,-0.0013723647,0.0037482788,-0.0034444313,0.043405253,-0.00084556156,-0.00013082426,-0.00048553888,-7.867989e-05,0.00021448174,-0.00013651799,-0.0003302465,0.009053569,0.0013474316,-8.7391534e-05,-0.00024368246,0.005000259,-0.00023134479,-0.0006417817,-0.00033593396,0.0051303077,-0.0014860077,-8.871419e-05,-0.00044609274,-0.00070716237,-0.00045024513,0.00028531312,0.0001388613,0.0024017808,0.0019904177,-0.00024069291,-0.00023845461,0.008782054,0.0013755875,-0.0016670139,-0.00061105966,0.0080209
CS*CA,0.4245270884970802,0.23285818,0.06828607544935336,-2.6677475e-05,7.213463e-05,0.00019752183,0.000116191964,0.00026609568,-5.893318e-05,1.6941953e-05,-3.3092296e-05,0.001027065,3.3445067e-05,0.0022521678,-0.0006927214,-0.0016316931,0.0001396402,0.007500078,-0.00035828885,0.00096857647,-6.227568e-05,4.3374082e-05,1.0669471e-05,-0.00010719741,-2.4430467e-05,2.4097294e-06,-8.047464e-05,0.006327563,-6.029627e-05,-0.000117654265,-0.00043210128,-0.0011193872,-8.621152e-05,-1.4286446e-05,-9.9717745e-06,0.0040996447,-6.004039e-05,-0.00033277992,-0.00030522753,0.0015820485,0.00012117912,0.0015465743,-0.00084556156,0.05422293,5.9587022e-05,0.002050624,-0.0017981497,-0.004105941,-0.0014388439,-0.00069599214,-0.0039705867,0.0005746717,7.4613577e-06,-5.9791757e-05,0.00022506865,-8.448029e-05,6.690558e-05,-7.651137e-06,0.00034351207,0.004763663,3.627378e-05,-0.00022115764,0.0007253538,-4.758403e-05,0.00011170653,-0.00016100734,-0.0007926284,0.00248578,2.0378322e-05,-4.6919726e-05,0.00047769837,0.0002788392,7.689962e-05,0.00024507736,-0.00072594365
CS*BT,-0.16189711177678884,0.024920829,8.223316462638963e-11,2.1664318e-06,1.0318567e-05,-4.3985056e-05,-4.2348955e-05,-0.00017148755,-6.1648275e-06,4.4719513e-07,-2.5500169e-05,-3.6312347e-05,-4.924351e-06,4.9260358e-05,1.6004858e-05,3.9909915e-05,1.6780832e-06,-0.00017459731,4.0288596e-06,0.00025913425,3.3011678e-05,4.403522e-05,-2.4324113e-06,0.00013193101,-4.0738745e-05,3.7726088e-05,-6.2791565e-05,-0.000118252916,0.00016723038,9.38895e-06,1.5826745e-05,-7.825346e-06,2.066832e-05,3.716573e-05,3.0038625e-05,1.6593176e-05,0.00013668573,1.813454e-05,3.321462e-05,9.797133e-06,2.7578726e-05,2.5292187e-05,-0.00013082426,5.9587022e-05,0.00062104774,8.9214416e-05,8.6034626e-05,0.00020364556,0.0002461903,0.00010371543,6.9204194e-05,-2.1473914e-05,1.4842028e-05,9.358502e-06,-2.1298678e-05,4.7223657e-05,5.9244926e-06,-5.0333683e-06,-1.5985097e-05,2.5631589e-05,0.00021693064,2.7384308e-06,1.4572122e-05,2.3191068e-07,-7.563357e-06,-1.3208858e-05,-0.00013553699,-2.1484466e-05,5.6649777e-05,5.4605816e-06,-0.000101165504,1.794593e-05,2.6509704e-05,6.0483853e-06,0.00019141483
CS*BU,-0.022740050441460356,0.04528769,0.6155800837127214,1.0530044e-05,-1.37152e-05,-3.0787196e-05,-5.77531e-05,-0.00022344216,-3.3863438e-05,-2.9829382e-05,-6.601571e-05,-0.00011147611,-7.9416196e-07,-0.0002747205,3.5960697e-05,8.322777e-05,8.9192e-07,-0.00077265024,2.2871072e-05,-3.3291864e-05,-6.93456e-07,7.9305726e-05,-3.7208051e-06,3.075547e-05,1.551823e-05,1.0115391e-05,4.955938e-06,-0.0010199207,-3.182035e-05,7.56924e-05,1.0737636e-05,0.0013596854,2.8527607e-05,9.168928e-05,0.00016765666,7.435574e-05,1.3776891e-05,0.00037836508,7.460738e-06,0.00019093693,-8.800964e-05,-0.00013710273,-0.00048553888,0.002050624,8.9214416e-05,0.002050975,8.109865e-05,-0.000178181,-0.0004884483,-0.00030185477,-0.0012796021,2.9646292e-06,-1.7968263e-06,0.0001639429,-0.00010878155,-6.830786e-06,2.0753138e-05,-3.6821108e-05,6.333229e-05,0.0002404251,1.6981809e-05,0.00028180028,3.8504277e-05,-7.453236e-05,-7.346299e-05,-3.283989e-05,-0.0003391596,-0.0002142624,2.7212968e-06,0.00019626124,-0.00020977028,0.0004085188,3.686225e-05,-4.5506276e-05,0.00029259027
CS*BV,-0.1308041557781524,0.03281222,6.707024464538681e-05,-1.268211e-06,-4.3288273e-06,-4.7760564e-05,2.583586e-05,-0.00016336855,-1.4606009e-05,-1.1359842e-05,-4.2986067e-05,0.00013395237,-6.275124e-06,-0.0012667543,-5.0851733e-05,9.5192736e-05,-2.8659908e-06,0.0002858644,-1.55184e-05,0.000110060646,2.4763674e-06,-4.0782175e-05,2.1851318e-05,1.9801966e-05,1.6639287e-05,1.3110433e-05,-2.2364533e-05,0.0016067051,1.38963205e-05,-1.3231915e-05,0.00023714002,8.629719e-05,6.157272e-05,2.1634216e-05,4.1608953e-05,-8.336416e-05,-4.0605093e-05,-4.0028506e-05,2.5376632e-05,0.0003790796,-4.625406e-05,0.0001946095,-7.867989e-05,-0.0017981497,8.6034626e-05,8.109865e-05,0.0010766416,8.361383e-05,0.00025893343,-0.000102237216,-0.00029024424,7.399001e-05,-4.2444167e-06,1.0323998e-05,8.831412e-05,-4.6873733e-06,1.9138306e-05,7.072485e-06,-0.00018121026,-6.023081e-05,8.172834e-06,2.690598e-05,0.00016606635,1.0247844e-05,-1.2331716e-06,-3.8058013e-05,-4.6557216e-05,-2.7650836e-05,1.6211196e-06,1.4679331e-05,0.00023024814,6.9668504e-06,1.50347e-05,2.9234434e-05,-2.9523171e-05
