Treatment,Time,Replicate,Toxin,BA,BO,BU,PJ,ER,AC,CC,CD,DP,EL,BY,CG,CH,BL,BF,BT,BV,DL,BH,RI,BP,PC,DF,CA,BC,CS
MS008-AC,24,3,4.038297872,0,0,0,0,0,1.392903561,0,0.516929785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008-DL,24,1,4.459574468,0,0,0,0,0,0,0,0.801910925,0,0,0,0,0,0,0,0,0,0.260922388,0,0,0,0,0,0,0,0
MS008-DL,24,2,1.45106383,0,0,0,0,0,0,0,0.508503348,0,0,0,0,0,0,0,0,0,0.167829978,0,0,0,0,0,0,0,0
MS008-DL,24,3,-0.280851064,0,0,0,0,0,0,0,0.659641694,0,0,0,0,0,0,0,0,0,0.190191664,0,0,0,0,0,0,0,0
MS008-BP,24,1,3.54893617,0,0,0,0,0,0,0,0.203915488,0,0,0,0,0,0,0,0,0,0,0,0,0.075917832,0,0,0,0,0
MS008-BP,24,2,4.49787234,0,0,0,0,0,0,0,0.255651346,0,0,0,0,0,0,0,0,0,0,0,0,0.114682016,0,0,0,0,0
MS008-BP,24,3,2.582978723,0,0,0,0,0,0,0,0.663390462,0,0,0,0,0,0,0,0,0,0,0,0,0.290442943,0,0,0,0,0
MS008-CG,24,1,0.668085106,0,0,0,0,0,0,0,0.257966742,0,0,0,0.017866585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008-CG,24,3,0.965957447,0,0,0,0,0,0,0,0.215247191,0,0,0,0.014086131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008-RI,24,1,1.357446809,0,0,0,0,0,0,0,0.299717523,0,0,0,0,0,0,0,0,0,0,0,0.036115851,0,0,0,0,0,0
MS008-RI,24,2,2.455319149,0,0,0,0,0,0,0,0.335496773,0,0,0,0,0,0,0,0,0,0,0,0.048836528,0,0,0,0,0,0
MS008-RI,24,3,1.829787234,0,0,0,0,0,0,0,0.365434567,0,0,0,0,0,0,0,0,0,0,0,0.047398769,0,0,0,0,0,0
MS008-BA,24,1,3.638297872,0.447217029,0,0,0,0,0,0,1.092616312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008-BA,24,2,8.319148936,0.216979237,0,0,0,0,0,0,0.490854102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008-BA,24,3,6.4,0.335154929,0,0,0,0,0,0,0.726678367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008-BC,24,1,4.285106383,0,0,0,0,0,0,0,0.985548123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.341285129,0
MS008-BC,24,2,6.110638298,0,0,0,0,0,0,0,1.206600015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.474733352,0
MS008-BC,24,3,5.068085106,0,0,0,0,0,0,0,1.379135027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166698445,0
MS008-BY,24,1,1.680851064,0,0,0,0,0,0,0,0.516664773,0,0,0.067168553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008-BY,24,3,-0.157446809,0,0,0,0,0,0,0,0.44436128,0,0,0.061972075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008-BL,24,1,6.344680851,0,0,0,0,0,0,0,0.487418899,0,0,0,0,0,0.192414413,0,0,0,0,0,0,0,0,0,0,0,0
MS008-BL,24,2,5.361702128,0,0,0,0,0,0,0,0.589036182,0,0,0,0,0,0.176297161,0,0,0,0,0,0,0,0,0,0,0,0
MS008-BL,24,3,4.314893617,0,0,0,0,0,0,0,0.534461323,0,0,0,0,0,0.169872031,0,0,0,0,0,0,0,0,0,0,0,0
MS008-CC,24,1,4.2,0,0,0,0,0,0,0.277064248,0.616769109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008-CC,24,2,5.489361702,0,0,0,0,0,0,0.216296991,0.50753632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008-CC,24,3,6.629787234,0,0,0,0,0,0,0.272082455,0.556250912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008-DF,24,1,0.085106383,0,0,0,0,0,0,0,0.622346208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034987095,0,0,0
MS008-DF,24,2,-0.429787234,0,0,0,0,0,0,0,0.600756799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038576572,0,0,0
MS008-DF,24,3,0.263829787,0,0,0,0,0,0,0,0.54500555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074827789,0,0,0
MS008-BF,24,1,4.565957447,0,0,0,0,0,0,0,0.569928834,0,0,0,0,0,0,0.417404468,0,0,0,0,0,0,0,0,0,0,0
MS008-BF,24,2,3.638297872,0,0,0,0,0,0,0,0.552312189,0,0,0,0,0,0,0.425521175,0,0,0,0,0,0,0,0,0,0,0
MS008-BF,24,3,6.476595745,0,0,0,0,0,0,0,0.612653569,0,0,0,0,0,0,0.453679729,0,0,0,0,0,0,0,0,0,0,0
MS008,0,1,0,0,0,0,0,0,0,0,-0.006699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,0,2,0,0,0,0,0,0,0,0,0.011399994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,0,3,0,0,0,0,0,0,0,0,0.006999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,3,1,-,0,0,0,0,0,0,0,-0.006100004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,3,2,-,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,3,3,-,0,0,0,0,0,0,0,0.007299999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,6,1,-,0,0,0,0,0,0,0,0.082699994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,6,2,-,0,0,0,0,0,0,0,0.118500004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,6,3,-,0,0,0,0,0,0,0,0.096299986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,9,1,-,0,0,0,0,0,0,0,0.436699996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,9,2,-,0,0,0,0,0,0,0,0.462700019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,9,3,-,0,0,0,0,0,0,0,0.469100008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,12,1,-,0,0,0,0,0,0,0,0.473400007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,12,2,-,0,0,0,0,0,0,0,0.500999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,12,3,-,0,0,0,0,0,0,0,0.498300026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,15,1,-,0,0,0,0,0,0,0,0.476899991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,15,2,-,0,0,0,0,0,0,0,0.505199979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,15,3,-,0,0,0,0,0,0,0,0.498900006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,18,1,-,0,0,0,0,0,0,0,0.469200025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,18,2,-,0,0,0,0,0,0,0,0.497500012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,18,3,-,0,0,0,0,0,0,0,0.49119998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,21,1,-,0,0,0,0,0,0,0,0.465999971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,21,2,-,0,0,0,0,0,0,0,0.494200001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,21,3,-,0,0,0,0,0,0,0,0.487199972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,24,1,1.310638298,0,0,0,0,0,0,0,0.455800007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,24,2,1.812765957,0,0,0,0,0,0,0,0.484300027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,24,3,1.059574468,0,0,0,0,0,0,0,0.477800022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,27,1,-,0,0,0,0,0,0,0,0.4475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,27,2,-,0,0,0,0,0,0,0,0.476199994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,27,3,-,0,0,0,0,0,0,0,0.468700002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,30,1,-,0,0,0,0,0,0,0,0.426400016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,30,2,-,0,0,0,0,0,0,0,0.459899972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,30,3,-,0,0,0,0,0,0,0,0.458800028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,33,1,-,0,0,0,0,0,0,0,0.4105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,33,2,-,0,0,0,0,0,0,0,0.440999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,33,3,-,0,0,0,0,0,0,0,0.436800013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,36,1,-,0,0,0,0,0,0,0,0.408699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,36,2,-,0,0,0,0,0,0,0,0.435199986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,36,3,-,0,0,0,0,0,0,0,0.4299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,39,1,-,0,0,0,0,0,0,0,0.392399977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,39,2,-,0,0,0,0,0,0,0,0.421599994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,39,3,-,0,0,0,0,0,0,0,0.418200026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,42,1,-,0,0,0,0,0,0,0,0.365799973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,42,2,-,0,0,0,0,0,0,0,0.401600013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,42,3,-,0,0,0,0,0,0,0,0.394299994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,45,1,-,0,0,0,0,0,0,0,0.334100018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,45,2,-,0,0,0,0,0,0,0,0.373099993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,45,3,-,0,0,0,0,0,0,0,0.364799986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,48,1,-,0,0,0,0,0,0,0,0.301399986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,48,2,-,0,0,0,0,0,0,0,0.342400024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,48,3,-,0,0,0,0,0,0,0,0.329999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,51,1,-,0,0,0,0,0,0,0,0.271799992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,51,2,-,0,0,0,0,0,0,0,0.313200007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,51,3,-,0,0,0,0,0,0,0,0.296799997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,54,1,-,0,0,0,0,0,0,0,0.246900002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,54,2,-,0,0,0,0,0,0,0,0.286899994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,54,3,-,0,0,0,0,0,0,0,0.266900013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,57,1,-,0,0,0,0,0,0,0,0.226600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,57,2,-,0,0,0,0,0,0,0,0.264700005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,57,3,-,0,0,0,0,0,0,0,0.244699995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,60,1,-,0,0,0,0,0,0,0,0.211099992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,60,2,-,0,0,0,0,0,0,0,0.246099989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,60,3,-,0,0,0,0,0,0,0,0.225999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,63,1,-,0,0,0,0,0,0,0,0.199300001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,63,2,-,0,0,0,0,0,0,0,0.232499997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,63,3,-,0,0,0,0,0,0,0,0.212499986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,66,1,-,0,0,0,0,0,0,0,0.190799991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,66,2,-,0,0,0,0,0,0,0,0.221100012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008,66,3,-,0,0,0,0,0,0,0,0.202900002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS008-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,12,1,-,0.049547401,0.074250522,0.089919358,0.003529017,0.03500785,0.073685879,0.020185978,0.636211218,0.003811339,0.011434016,0.001129285,0.008751963,0.045030259,0.011434016,0.103753105,0.103611945,0.085966859,0.134526135,0.000988125,0,0.01637464,0.001270446,0.270322716,0.000282321,0.347678773,0.02879678
MS008-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,12,2,-,0.038886563,0.080550738,0.084419554,0.002678411,0.0239073,0.11199727,0.017360073,0.471896381,0.003372814,0.013689657,0.001984008,0.007638432,0.057337841,0.013491257,0.106342846,0.107334851,0.09047078,0.143939804,9.92004E-05,0,0.015475265,0.001388806,0.18818319,0.000396802,0.317540533,0.022617695
MS008-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,12,3,-,0.034744457,0.074666519,0.085430488,0.00320194,0.019211641,0.14776613,0.013489024,0.463123169,0.002588803,0.01771286,0.002180044,0.006335754,0.058179933,0.010695843,0.101440188,0.109751607,0.089041186,0.095990077,6.81264E-05,0,0.012126497,0.000953769,0.157848835,0.000136253,0.314948281,0.02186857
MS008-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,24,1,3.165957447,0.084603441,0.026646753,0.04529948,0.000666169,0.107253181,0.296445128,0.010658701,0.514282334,0.003330844,0.000666169,0,0.009992532,0.10192383,0.01132487,0.036639285,0.037971623,0.007327857,0.165876038,0.001998506,0,0.021983571,0.000666169,0.30643766,0.032642273,0.151220324,0.031309935
MS008-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,24,2,5.995744681,0.054278945,0.060275769,0.061967181,0.004305412,0.064427416,0.326288728,0.008764589,0.435461676,0.003229059,0.000461294,0.001076353,0.007995765,0.118860126,0.006150589,0.070731769,0.0841093,0.036288473,0.079342594,0.000153765,0.000307529,0.011378589,0.000768824,0.216346956,0.026293766,0.234183663,0.023218472
MS008-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,24,3,7.991489362,0.055413912,0.059209385,0.053592085,0.002429103,0.057387558,0.386834652,0.009109136,0.4513577,0.002429103,0.00136637,0.001670008,0.003491836,0.119633322,0.00576912,0.077731296,0.092154095,0.053440266,0.095038655,0.000303638,0,0.013360066,0.000455457,0.202374643,0.018673729,0.275095914,0.028845598
MS008-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,0,1,0,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615
MS008-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,0,2,0,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615
MS008-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,0,3,0,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615
