,Time,Replicate,media,OD,Strain
1038,33,3,DM29 + GalNAc,0.168299995,MS004
1039,33,3,DM29 + Fucose,0.210099995,MS004
1040,33,3,DM29 + Succinate,0.249300011,MS004
1041,33,3,DM29 + Sorbitol,0.340600006,MS004
1042,33,3,DM29 + Mannitol,0.406599991,MS004
1043,33,3,DM29 + Trehalose,0.205299988,MS004
1044,36,1,DM29 + GalNAc,0.168400012,MS004
1045,36,1,DM29 + Fucose,0.188600004,MS004
1046,36,1,DM29 + Succinate,0.241999991,MS004
1047,36,1,DM29 + Sorbitol,0.363600008,MS004
1048,36,1,DM29 + Mannitol,0.411700003,MS004
1049,36,1,DM29 + Trehalose,0.221200004,MS004
1050,36,2,DM29 + GalNAc,0.185600005,MS004
1051,36,2,DM29 + Fucose,0.19600001,MS004
1052,36,2,DM29 + Succinate,0.251600005,MS004
1053,36,2,DM29 + Sorbitol,0.360000007,MS004
1054,36,2,DM29 + Mannitol,0.409300022,MS004
1055,36,2,DM29 + Trehalose,0.150300011,MS004
1056,36,3,DM29 + GalNAc,0.165100001,MS004
1057,36,3,DM29 + Fucose,0.175000012,MS004
1058,36,3,DM29 + Succinate,0.236200012,MS004
1059,36,3,DM29 + Sorbitol,0.342499994,MS004
1060,36,3,DM29 + Mannitol,0.402000003,MS004
1061,36,3,DM29 + Trehalose,0.171699986,MS004
1062,39,1,DM29 + GalNAc,0.164499991,MS004
1063,39,1,DM29 + Fucose,0.173099995,MS004
1064,39,1,DM29 + Succinate,0.214600004,MS004
1065,39,1,DM29 + Sorbitol,0.366599999,MS004
1066,39,1,DM29 + Mannitol,0.41119998,MS004
1067,39,1,DM29 + Trehalose,0.163600013,MS004
1068,39,2,DM29 + GalNAc,0.179500006,MS004
1069,39,2,DM29 + Fucose,0.186800003,MS004
1070,39,2,DM29 + Succinate,0.216200002,MS004
1071,39,2,DM29 + Sorbitol,0.362399988,MS004
1072,39,2,DM29 + Mannitol,0.398200028,MS004
1073,39,2,DM29 + Trehalose,0.120199993,MS004
1074,39,3,DM29 + GalNAc,0.1615,MS004
1075,39,3,DM29 + Fucose,0.157400012,MS004
1076,39,3,DM29 + Succinate,0.218499996,MS004
1077,39,3,DM29 + Sorbitol,0.348500006,MS004
1078,39,3,DM29 + Mannitol,0.40540003,MS004
1079,39,3,DM29 + Trehalose,0.142200008,MS004
1080,42,1,DM29 + GalNAc,0.159000002,MS004
1081,42,1,DM29 + Fucose,0.170100003,MS004
1082,42,1,DM29 + Succinate,0.167000003,MS004
1083,42,1,DM29 + Sorbitol,0.364899986,MS004
1084,42,1,DM29 + Mannitol,0.405600004,MS004
1085,42,1,DM29 + Trehalose,0.19309999,MS004
1086,42,2,DM29 + GalNAc,0.173900001,MS004
1087,42,2,DM29 + Fucose,0.190899998,MS004
1088,42,2,DM29 + Succinate,0.186400004,MS004
1089,42,2,DM29 + Sorbitol,0.363999985,MS004
1090,42,2,DM29 + Mannitol,0.385799997,MS004
1091,42,2,DM29 + Trehalose,0.127599999,MS004
1092,42,3,DM29 + GalNAc,0.156799994,MS004
1093,42,3,DM29 + Fucose,0.148900002,MS004
1094,42,3,DM29 + Succinate,0.173500009,MS004
1095,42,3,DM29 + Sorbitol,0.349999987,MS004
1096,42,3,DM29 + Mannitol,0.401300006,MS004
1097,42,3,DM29 + Trehalose,0.179200008,MS004
1098,45,1,DM29 + GalNAc,0.151700012,MS004
1099,45,1,DM29 + Fucose,0.1708,MS004
1100,45,1,DM29 + Succinate,0.126699991,MS004
1101,45,1,DM29 + Sorbitol,0.3596,MS004
1102,45,1,DM29 + Mannitol,0.390200012,MS004
1103,45,1,DM29 + Trehalose,0.151700005,MS004
1104,45,2,DM29 + GalNAc,0.163999997,MS004
1105,45,2,DM29 + Fucose,0.184100002,MS004
1106,45,2,DM29 + Succinate,0.141700007,MS004
1107,45,2,DM29 + Sorbitol,0.357199989,MS004
1108,45,2,DM29 + Mannitol,0.370299987,MS004
1109,45,2,DM29 + Trehalose,0.133999989,MS004
1110,45,3,DM29 + GalNAc,0.149999999,MS004
1111,45,3,DM29 + Fucose,0.142800003,MS004
1112,45,3,DM29 + Succinate,0.136300005,MS004
1113,45,3,DM29 + Sorbitol,0.345499985,MS004
1114,45,3,DM29 + Mannitol,0.388000004,MS004
1115,45,3,DM29 + Trehalose,0.151799992,MS004
1116,48,1,DM29 + GalNAc,0.150499992,MS004
1117,48,1,DM29 + Fucose,0.18630001,MS004
1118,48,1,DM29 + Succinate,0.146200009,MS004
1119,48,1,DM29 + Sorbitol,0.362000011,MS004
1120,48,1,DM29 + Mannitol,0.384599976,MS004
1121,48,1,DM29 + Trehalose,0.2632,MS004
1122,48,2,DM29 + GalNAc,0.166799985,MS004
1123,48,2,DM29 + Fucose,0.196799994,MS004
1124,48,2,DM29 + Succinate,0.141199984,MS004
1125,48,2,DM29 + Sorbitol,0.362300001,MS004
1126,48,2,DM29 + Mannitol,0.369399987,MS004
1127,48,2,DM29 + Trehalose,0.191099986,MS004
1128,48,3,DM29 + GalNAc,0.150600009,MS004
1129,48,3,DM29 + Fucose,0.148000002,MS004
1130,48,3,DM29 + Succinate,0.135800011,MS004
1131,48,3,DM29 + Sorbitol,0.347099982,MS004
1132,48,3,DM29 + Mannitol,0.383499972,MS004
1133,48,3,DM29 + Trehalose,0.198400006,MS004
1134,51,1,DM29 + GalNAc,0.14419999,MS004
1135,51,1,DM29 + Fucose,0.189700007,MS004
1136,51,1,DM29 + Succinate,0.115900002,MS004
1137,51,1,DM29 + Sorbitol,0.364899986,MS004
1138,51,1,DM29 + Mannitol,0.326200001,MS004
1139,51,1,DM29 + Trehalose,0.168899998,MS004
1140,51,2,DM29 + GalNAc,0.157600008,MS004
1141,51,2,DM29 + Fucose,0.188299984,MS004
1142,51,2,DM29 + Succinate,0.125700004,MS004
1143,51,2,DM29 + Sorbitol,0.362000011,MS004
1144,51,2,DM29 + Mannitol,0.318399988,MS004
1145,51,2,DM29 + Trehalose,0.141500011,MS004
1146,51,3,DM29 + GalNAc,0.144399993,MS004
1147,51,3,DM29 + Fucose,0.139800012,MS004
1148,51,3,DM29 + Succinate,0.110899992,MS004
1149,51,3,DM29 + Sorbitol,0.347999982,MS004
1150,51,3,DM29 + Mannitol,0.3508,MS004
1151,51,3,DM29 + Trehalose,0.144200012,MS004
1152,54,1,DM29 + GalNAc,0.138600014,MS004
1153,54,1,DM29 + Fucose,0.183499992,MS004
1154,54,1,DM29 + Succinate,0.129899986,MS004
1155,54,1,DM29 + Sorbitol,0.369700007,MS004
1156,54,1,DM29 + Mannitol,0.233000003,MS004
1157,54,1,DM29 + Trehalose,0.131600007,MS004
1158,54,2,DM29 + GalNAc,0.150699995,MS004
1159,54,2,DM29 + Fucose,0.182399988,MS004
1160,54,2,DM29 + Succinate,0.106899999,MS004
1161,54,2,DM29 + Sorbitol,0.364899986,MS004
1162,54,2,DM29 + Mannitol,0.225599997,MS004
1163,54,2,DM29 + Trehalose,0.107500002,MS004
1164,54,3,DM29 + GalNAc,0.134199999,MS004
1165,54,3,DM29 + Fucose,0.129799992,MS004
1166,54,3,DM29 + Succinate,0.102899991,MS004
1167,54,3,DM29 + Sorbitol,0.353999995,MS004
1168,54,3,DM29 + Mannitol,0.25949999,MS004
1169,54,3,DM29 + Trehalose,0.118500009,MS004
1170,57,1,DM29 + GalNAc,0.132499985,MS004
1171,57,1,DM29 + Fucose,0.163500011,MS004
1172,57,1,DM29 + Succinate,0.094499998,MS004
1173,57,1,DM29 + Sorbitol,0.373800002,MS004
1174,57,1,DM29 + Mannitol,0.169699989,MS004
1175,57,1,DM29 + Trehalose,0.144500002,MS004
1176,57,2,DM29 + GalNAc,0.143999986,MS004
1177,57,2,DM29 + Fucose,0.164999992,MS004
1178,57,2,DM29 + Succinate,0.094999991,MS004
1179,57,2,DM29 + Sorbitol,0.368800007,MS004
1180,57,2,DM29 + Mannitol,0.163099997,MS004
1181,57,2,DM29 + Trehalose,0.114400014,MS004
1182,57,3,DM29 + GalNAc,0.129600011,MS004
1183,57,3,DM29 + Fucose,0.122400001,MS004
1184,57,3,DM29 + Succinate,0.097699992,MS004
1185,57,3,DM29 + Sorbitol,0.354400002,MS004
1186,57,3,DM29 + Mannitol,0.184599988,MS004
1187,57,3,DM29 + Trehalose,0.107099995,MS004
1188,60,1,DM29 + GalNAc,0.125199996,MS004
1189,60,1,DM29 + Fucose,0.158899993,MS004
1190,60,1,DM29 + Succinate,0.0911,MS004
1191,60,1,DM29 + Sorbitol,0.36689999,MS004
1192,60,1,DM29 + Mannitol,0.130000003,MS004
1193,60,1,DM29 + Trehalose,0.215599999,MS004
1194,60,2,DM29 + GalNAc,0.13629999,MS004
1195,60,2,DM29 + Fucose,0.156199992,MS004
1196,60,2,DM29 + Succinate,0.083999999,MS004
1197,60,2,DM29 + Sorbitol,0.367399983,MS004
1198,60,2,DM29 + Mannitol,0.123800002,MS004
1199,60,2,DM29 + Trehalose,0.12120001,MS004
1200,60,3,DM29 + GalNAc,0.119699992,MS004
1201,60,3,DM29 + Fucose,0.122700006,MS004
1202,60,3,DM29 + Succinate,0.092499994,MS004
1203,60,3,DM29 + Sorbitol,0.351999991,MS004
1204,60,3,DM29 + Mannitol,0.137399994,MS004
1205,60,3,DM29 + Trehalose,0.122699991,MS004
1206,63,1,DM29 + GalNAc,0.1193,MS004
1207,63,1,DM29 + Fucose,0.146999985,MS004
1208,63,1,DM29 + Succinate,0.086199991,MS004
1209,63,1,DM29 + Sorbitol,0.338600002,MS004
1210,63,1,DM29 + Mannitol,0.107799999,MS004
1211,63,1,DM29 + Trehalose,0.215399995,MS004
1212,63,2,DM29 + GalNAc,0.131299995,MS004
1213,63,2,DM29 + Fucose,0.148400009,MS004
1214,63,2,DM29 + Succinate,0.075699993,MS004
1215,63,2,DM29 + Sorbitol,0.352100007,MS004
1216,63,2,DM29 + Mannitol,0.101800002,MS004
1217,63,2,DM29 + Trehalose,0.113699988,MS004
1218,63,3,DM29 + GalNAc,0.114,MS004
1219,63,3,DM29 + Fucose,0.111900002,MS004
1220,63,3,DM29 + Succinate,0.088600002,MS004
1221,63,3,DM29 + Sorbitol,0.353200011,MS004
1222,63,3,DM29 + Mannitol,0.111099996,MS004
1223,63,3,DM29 + Trehalose,0.120100006,MS004
1224,66,1,DM29 + GalNAc,0.115900002,MS004
1225,66,1,DM29 + Fucose,0.152200013,MS004
1226,66,1,DM29 + Succinate,0.080899991,MS004
1227,66,1,DM29 + Sorbitol,0.324699991,MS004
1228,66,1,DM29 + Mannitol,0.096900009,MS004
1229,66,1,DM29 + Trehalose,0.237600014,MS004
1230,66,2,DM29 + GalNAc,0.130300008,MS004
1231,66,2,DM29 + Fucose,0.156699985,MS004
1232,66,2,DM29 + Succinate,0.078499995,MS004
1233,66,2,DM29 + Sorbitol,0.328699999,MS004
1234,66,2,DM29 + Mannitol,0.090300001,MS004
1235,66,2,DM29 + Trehalose,0.156499997,MS004
1236,66,3,DM29 + GalNAc,0.112699993,MS004
1237,66,3,DM29 + Fucose,0.116699994,MS004
1238,66,3,DM29 + Succinate,0.084599994,MS004
1239,66,3,DM29 + Sorbitol,0.325099997,MS004
1240,66,3,DM29 + Mannitol,0.095399998,MS004
1241,66,3,DM29 + Trehalose,0.170799986,MS004
1242,0,1,DM29 + GalNAc,0.015900001,MS006
1243,0,1,DM29 + Fucose,0.015199989,MS006
1244,0,1,DM29 + Succinate,0.023499995,MS006
1245,0,1,DM29 + Sorbitol,0.014799997,MS006
1246,0,1,DM29 + Mannitol,0.011500001,MS006
1247,0,1,DM29 + Trehalose,0.024699993,MS006
1248,0,2,DM29 + GalNAc,0.016000003,MS006
1249,0,2,DM29 + Fucose,0.018199995,MS006
1250,0,2,DM29 + Succinate,0.0141,MS006
1251,0,2,DM29 + Sorbitol,0.013799995,MS006
1252,0,2,DM29 + Mannitol,0.012700006,MS006
1253,0,2,DM29 + Trehalose,0.0163,MS006
1254,0,3,DM29 + GalNAc,0.016400009,MS006
1255,0,3,DM29 + Fucose,0.0167,MS006
1256,0,3,DM29 + Succinate,0.027600005,MS006
1257,0,3,DM29 + Sorbitol,0.014400005,MS006
1258,0,3,DM29 + Mannitol,0.021900013,MS006
1259,0,3,DM29 + Trehalose,0.018200003,MS006
1260,3,1,DM29 + GalNAc,0.087400004,MS006
1261,3,1,DM29 + Fucose,0.077099994,MS006
1262,3,1,DM29 + Succinate,0.098700002,MS006
1263,3,1,DM29 + Sorbitol,0.122899994,MS006
1264,3,1,DM29 + Mannitol,0.146200001,MS006
1265,3,1,DM29 + Trehalose,0.087800004,MS006
1266,3,2,DM29 + GalNAc,0.078999996,MS006
1267,3,2,DM29 + Fucose,0.093199998,MS006
1268,3,2,DM29 + Succinate,0.090700001,MS006
1269,3,2,DM29 + Sorbitol,0.112000004,MS006
1270,3,2,DM29 + Mannitol,0.147200018,MS006
1271,3,2,DM29 + Trehalose,0.075699993,MS006
1272,3,3,DM29 + GalNAc,0.08860001,MS006
1273,3,3,DM29 + Fucose,0.081100002,MS006
1274,3,3,DM29 + Succinate,0.089699999,MS006
1275,3,3,DM29 + Sorbitol,0.108099997,MS006
1276,3,3,DM29 + Mannitol,0.142700017,MS006
1277,3,3,DM29 + Trehalose,0.068699993,MS006
1278,6,1,DM29 + GalNAc,0.238600001,MS006
1279,6,1,DM29 + Fucose,0.22769998,MS006
1280,6,1,DM29 + Succinate,0.274599999,MS006
1281,6,1,DM29 + Sorbitol,0.301799998,MS006
1282,6,1,DM29 + Mannitol,0.460500002,MS006
1283,6,1,DM29 + Trehalose,0.242999993,MS006
1284,6,2,DM29 + GalNAc,0.221100017,MS006
1285,6,2,DM29 + Fucose,0.239299998,MS006
1286,6,2,DM29 + Succinate,0.273600012,MS006
1287,6,2,DM29 + Sorbitol,0.309200004,MS006
1288,6,2,DM29 + Mannitol,0.461499989,MS006
1289,6,2,DM29 + Trehalose,0.232300006,MS006
1290,6,3,DM29 + GalNAc,0.222700015,MS006
1291,6,3,DM29 + Fucose,0.228400007,MS006
1292,6,3,DM29 + Succinate,0.264899999,MS006
1293,6,3,DM29 + Sorbitol,0.296100006,MS006
1294,6,3,DM29 + Mannitol,0.456700027,MS006
1295,6,3,DM29 + Trehalose,0.236699991,MS006
1296,9,1,DM29 + GalNAc,0.277300015,MS006
1297,9,1,DM29 + Fucose,0.291499987,MS006
1298,9,1,DM29 + Succinate,0.350499988,MS006
1299,9,1,DM29 + Sorbitol,0.3433,MS006
1300,9,1,DM29 + Mannitol,0.473399997,MS006
1301,9,1,DM29 + Trehalose,0.293000005,MS006
1302,9,2,DM29 + GalNAc,0.281200007,MS006
1303,9,2,DM29 + Fucose,0.303899988,MS006
1304,9,2,DM29 + Succinate,0.3574,MS006
1305,9,2,DM29 + Sorbitol,0.352199987,MS006
1306,9,2,DM29 + Mannitol,0.488399982,MS006
1307,9,2,DM29 + Trehalose,0.290700011,MS006
1308,9,3,DM29 + GalNAc,0.260799989,MS006
1309,9,3,DM29 + Fucose,0.280699983,MS006
1310,9,3,DM29 + Succinate,0.337300003,MS006
1311,9,3,DM29 + Sorbitol,0.330800012,MS006
1312,9,3,DM29 + Mannitol,0.480499983,MS006
1313,9,3,DM29 + Trehalose,0.293700002,MS006
1314,12,1,DM29 + GalNAc,0.292099997,MS006
1315,12,1,DM29 + Fucose,0.324699983,MS006
1316,12,1,DM29 + Succinate,0.381099969,MS006
1317,12,1,DM29 + Sorbitol,0.35180001,MS006
1318,12,1,DM29 + Mannitol,0.47299999,MS006
1319,12,1,DM29 + Trehalose,0.3226,MS006
1320,12,2,DM29 + GalNAc,0.295200005,MS006
1321,12,2,DM29 + Fucose,0.335999981,MS006
1322,12,2,DM29 + Succinate,0.387299985,MS006
1323,12,2,DM29 + Sorbitol,0.364000008,MS006
1324,12,2,DM29 + Mannitol,0.494199991,MS006
1325,12,2,DM29 + Trehalose,0.323000006,MS006
1326,12,3,DM29 + GalNAc,0.266300008,MS006
1327,12,3,DM29 + Fucose,0.301799998,MS006
1328,12,3,DM29 + Succinate,0.360199988,MS006
1329,12,3,DM29 + Sorbitol,0.341000006,MS006
1330,12,3,DM29 + Mannitol,0.487800002,MS006
1331,12,3,DM29 + Trehalose,0.32320001,MS006
1332,15,1,DM29 + GalNAc,0.287900016,MS006
1333,15,1,DM29 + Fucose,0.3248,MS006
1334,15,1,DM29 + Succinate,0.399499983,MS006
1335,15,1,DM29 + Sorbitol,0.365199998,MS006
1336,15,1,DM29 + Mannitol,0.476300001,MS006
1337,15,1,DM29 + Trehalose,0.321299992,MS006
1338,15,2,DM29 + GalNAc,0.298100009,MS006
1339,15,2,DM29 + Fucose,0.329999998,MS006
1340,15,2,DM29 + Succinate,0.406399995,MS006
1341,15,2,DM29 + Sorbitol,0.381599978,MS006
1342,15,2,DM29 + Mannitol,0.502499998,MS006
1343,15,2,DM29 + Trehalose,0.330999993,MS006
1344,15,3,DM29 + GalNAc,0.253200009,MS006
1345,15,3,DM29 + Fucose,0.284600004,MS006
1346,15,3,DM29 + Succinate,0.371399999,MS006
1347,15,3,DM29 + Sorbitol,0.348499998,MS006
1348,15,3,DM29 + Mannitol,0.487500012,MS006
1349,15,3,DM29 + Trehalose,0.330399983,MS006
1350,18,1,DM29 + GalNAc,0.296300009,MS006
1351,18,1,DM29 + Fucose,0.331300005,MS006
1352,18,1,DM29 + Succinate,0.419199973,MS006
1353,18,1,DM29 + Sorbitol,0.378200009,MS006
1354,18,1,DM29 + Mannitol,0.425100029,MS006
1355,18,1,DM29 + Trehalose,0.322699986,MS006
1356,18,2,DM29 + GalNAc,0.302600011,MS006
1357,18,2,DM29 + Fucose,0.333499983,MS006
1358,18,2,DM29 + Succinate,0.421399981,MS006
1359,18,2,DM29 + Sorbitol,0.400900021,MS006
1360,18,2,DM29 + Mannitol,0.449800014,MS006
1361,18,2,DM29 + Trehalose,0.335200004,MS006
1362,18,3,DM29 + GalNAc,0.251999989,MS006
1363,18,3,DM29 + Fucose,0.283299997,MS006
1364,18,3,DM29 + Succinate,0.378999978,MS006
1365,18,3,DM29 + Sorbitol,0.355799988,MS006
1366,18,3,DM29 + Mannitol,0.430500031,MS006
1367,18,3,DM29 + Trehalose,0.326499991,MS006
1368,21,1,DM29 + GalNAc,0.313999996,MS006
1369,21,1,DM29 + Fucose,0.342600003,MS006
1370,21,1,DM29 + Succinate,0.432700008,MS006
1371,21,1,DM29 + Sorbitol,0.391100004,MS006
1372,21,1,DM29 + Mannitol,0.429700017,MS006
1373,21,1,DM29 + Trehalose,0.335499995,MS006
1374,21,2,DM29 + GalNAc,0.322099999,MS006
1375,21,2,DM29 + Fucose,0.346999988,MS006
1376,21,2,DM29 + Succinate,0.425799996,MS006
1377,21,2,DM29 + Sorbitol,0.419500008,MS006
1378,21,2,DM29 + Mannitol,0.447499991,MS006
1379,21,2,DM29 + Trehalose,0.352100007,MS006
1380,21,3,DM29 + GalNAc,0.262799993,MS006
1381,21,3,DM29 + Fucose,0.293200001,MS006
1382,21,3,DM29 + Succinate,0.382500023,MS006
1383,21,3,DM29 + Sorbitol,0.368700013,MS006
1384,21,3,DM29 + Mannitol,0.425899982,MS006
1385,21,3,DM29 + Trehalose,0.335900001,MS006
1386,24,1,DM29 + GalNAc,0.332699999,MS006
1387,24,1,DM29 + Fucose,0.366700009,MS006
1388,24,1,DM29 + Succinate,0.447900027,MS006
1389,24,1,DM29 + Sorbitol,0.404299989,MS006
1390,24,1,DM29 + Mannitol,0.452700019,MS006
1391,24,1,DM29 + Trehalose,0.352899991,MS006
1392,24,2,DM29 + GalNAc,0.335800007,MS006
1393,24,2,DM29 + Fucose,0.357299998,MS006
1394,24,2,DM29 + Succinate,0.434900016,MS006
1395,24,2,DM29 + Sorbitol,0.434200004,MS006
1396,24,2,DM29 + Mannitol,0.461400032,MS006
1397,24,2,DM29 + Trehalose,0.371700011,MS006
1398,24,3,DM29 + GalNAc,0.278399989,MS006
1399,24,3,DM29 + Fucose,0.303800002,MS006
1400,24,3,DM29 + Succinate,0.390199989,MS006
1401,24,3,DM29 + Sorbitol,0.385100022,MS006
1402,24,3,DM29 + Mannitol,0.438899994,MS006
1403,24,3,DM29 + Trehalose,0.352199994,MS006
1404,27,1,DM29 + GalNAc,0.320999995,MS006
1405,27,1,DM29 + Fucose,0.345799997,MS006
1406,27,1,DM29 + Succinate,0.383299977,MS006
1407,27,1,DM29 + Sorbitol,0.409699991,MS006
1408,27,1,DM29 + Mannitol,0.46570003,MS006
1409,27,1,DM29 + Trehalose,0.339799993,MS006
1410,27,2,DM29 + GalNAc,0.335600004,MS006
1411,27,2,DM29 + Fucose,0.352799997,MS006
1412,27,2,DM29 + Succinate,0.418899983,MS006
1413,27,2,DM29 + Sorbitol,0.4507,MS006
1414,27,2,DM29 + Mannitol,0.476000011,MS006
1415,27,2,DM29 + Trehalose,0.370099984,MS006
1416,27,3,DM29 + GalNAc,0.265600011,MS006
1417,27,3,DM29 + Fucose,0.287199989,MS006
1418,27,3,DM29 + Succinate,0.373999983,MS006
1419,27,3,DM29 + Sorbitol,0.394499972,MS006
1420,27,3,DM29 + Mannitol,0.442099988,MS006
1421,27,3,DM29 + Trehalose,0.342200004,MS006
1422,30,1,DM29 + GalNAc,0.334999993,MS006
1423,30,1,DM29 + Fucose,0.360099986,MS006
1424,30,1,DM29 + Succinate,0.176099986,MS006
1425,30,1,DM29 + Sorbitol,0.419900015,MS006
1426,30,1,DM29 + Mannitol,0.483699977,MS006
1427,30,1,DM29 + Trehalose,0.348099999,MS006
1428,30,2,DM29 + GalNAc,0.340700015,MS006
1429,30,2,DM29 + Fucose,0.348299995,MS006
1430,30,2,DM29 + Succinate,0.16049999,MS006
1431,30,2,DM29 + Sorbitol,0.458599999,MS006
1432,30,2,DM29 + Mannitol,0.486200035,MS006
1433,30,2,DM29 + Trehalose,0.36900001,MS006
1434,30,3,DM29 + GalNAc,0.278700009,MS006
1435,30,3,DM29 + Fucose,0.288499996,MS006
1436,30,3,DM29 + Succinate,0.182700008,MS006
1437,30,3,DM29 + Sorbitol,0.408700004,MS006
1438,30,3,DM29 + Mannitol,0.449100018,MS006
1439,30,3,DM29 + Trehalose,0.342499994,MS006
1440,33,1,DM29 + GalNAc,0.348000005,MS006
1441,33,1,DM29 + Fucose,0.374200001,MS006
1442,33,1,DM29 + Succinate,0.139299989,MS006
1443,33,1,DM29 + Sorbitol,0.429799989,MS006
1444,33,1,DM29 + Mannitol,0.486299992,MS006
1445,33,1,DM29 + Trehalose,0.35140001,MS006
1446,33,2,DM29 + GalNAc,0.348299995,MS006
1447,33,2,DM29 + Fucose,0.350000009,MS006
1448,33,2,DM29 + Succinate,0.132800013,MS006
1449,33,2,DM29 + Sorbitol,0.468700007,MS006
1450,33,2,DM29 + Mannitol,0.482999981,MS006
1451,33,2,DM29 + Trehalose,0.365000002,MS006
1452,33,3,DM29 + GalNAc,0.268800005,MS006
1453,33,3,DM29 + Fucose,0.271500006,MS006
1454,33,3,DM29 + Succinate,0.1127,MS006
1455,33,3,DM29 + Sorbitol,0.419900015,MS006
1456,33,3,DM29 + Mannitol,0.437300026,MS006
1457,33,3,DM29 + Trehalose,0.327500008,MS006
1458,36,1,DM29 + GalNAc,0.364099994,MS006
1459,36,1,DM29 + Fucose,0.401499972,MS006
1460,36,1,DM29 + Succinate,0.097299993,MS006
1461,36,1,DM29 + Sorbitol,0.446599975,MS006
1462,36,1,DM29 + Mannitol,0.248600006,MS006
1463,36,1,DM29 + Trehalose,0.373199992,MS006
1464,36,2,DM29 + GalNAc,0.357999995,MS006
1465,36,2,DM29 + Fucose,0.373799994,MS006
1466,36,2,DM29 + Succinate,0.111900002,MS006
1467,36,2,DM29 + Sorbitol,0.483500019,MS006
1468,36,2,DM29 + Mannitol,0.280699998,MS006
1469,36,2,DM29 + Trehalose,0.381800018,MS006
1470,36,3,DM29 + GalNAc,0.287700012,MS006
1471,36,3,DM29 + Fucose,0.294500008,MS006
1472,36,3,DM29 + Succinate,0.087599993,MS006
1473,36,3,DM29 + Sorbitol,0.436100021,MS006
1474,36,3,DM29 + Mannitol,0.2958,MS006
1475,36,3,DM29 + Trehalose,0.340299986,MS006
1476,39,1,DM29 + GalNAc,0.389499977,MS006
1477,39,1,DM29 + Fucose,0.421500012,MS006
1478,39,1,DM29 + Succinate,0.098999992,MS006
1479,39,1,DM29 + Sorbitol,0.464000002,MS006
1480,39,1,DM29 + Mannitol,0.14410001,MS006
1481,39,1,DM29 + Trehalose,0.386999987,MS006
1482,39,2,DM29 + GalNAc,0.3803,MS006
1483,39,2,DM29 + Fucose,0.390300021,MS006
1484,39,2,DM29 + Succinate,0.095899999,MS006
1485,39,2,DM29 + Sorbitol,0.49619998,MS006
1486,39,2,DM29 + Mannitol,0.122400001,MS006
1487,39,2,DM29 + Trehalose,0.395899974,MS006
1488,39,3,DM29 + GalNAc,0.311900005,MS006
1489,39,3,DM29 + Fucose,0.31539999,MS006
1490,39,3,DM29 + Succinate,0.087499991,MS006
1491,39,3,DM29 + Sorbitol,0.454700008,MS006
1492,39,3,DM29 + Mannitol,0.147300005,MS006
1493,39,3,DM29 + Trehalose,0.343500011,MS006
1494,42,1,DM29 + GalNAc,0.378600016,MS006
1495,42,1,DM29 + Fucose,0.402500019,MS006
1496,42,1,DM29 + Succinate,0.094999999,MS006
1497,42,1,DM29 + Sorbitol,0.461500004,MS006
1498,42,1,DM29 + Mannitol,0.054400012,MS006
1499,42,1,DM29 + Trehalose,0.361899994,MS006
1500,42,2,DM29 + GalNAc,0.383700028,MS006
1501,42,2,DM29 + Fucose,0.371599987,MS006
1502,42,2,DM29 + Succinate,0.091199994,MS006
1503,42,2,DM29 + Sorbitol,0.498799995,MS006
1504,42,2,DM29 + Mannitol,0.060600012,MS006
1505,42,2,DM29 + Trehalose,0.374700002,MS006
1506,42,3,DM29 + GalNAc,0.312199995,MS006
1507,42,3,DM29 + Fucose,0.302400008,MS006
1508,42,3,DM29 + Succinate,0.085999995,MS006
1509,42,3,DM29 + Sorbitol,0.454800025,MS006
1510,42,3,DM29 + Mannitol,0.05780001,MS006
1511,42,3,DM29 + Trehalose,0.326200001,MS006
1512,45,1,DM29 + GalNAc,0.357700005,MS006
1513,45,1,DM29 + Fucose,0.416999981,MS006
1514,45,1,DM29 + Succinate,0.096299991,MS006
1515,45,1,DM29 + Sorbitol,0.470600024,MS006
1516,45,1,DM29 + Mannitol,0.07190001,MS006
1517,45,1,DM29 + Trehalose,0.384199999,MS006
1518,45,2,DM29 + GalNAc,0.377100006,MS006
1519,45,2,DM29 + Fucose,0.381600007,MS006
1520,45,2,DM29 + Succinate,0.086300001,MS006
1521,45,2,DM29 + Sorbitol,0.505999997,MS006
1522,45,2,DM29 + Mannitol,0.0634,MS006
1523,45,2,DM29 + Trehalose,0.374399982,MS006
1524,45,3,DM29 + GalNAc,0.314699993,MS006
1525,45,3,DM29 + Fucose,0.312600002,MS006
1526,45,3,DM29 + Succinate,0.080200002,MS006
1527,45,3,DM29 + Sorbitol,0.462499991,MS006
1528,45,3,DM29 + Mannitol,0.081300005,MS006
1529,45,3,DM29 + Trehalose,0.323399983,MS006
1530,48,1,DM29 + GalNAc,0.393300012,MS006
1531,48,1,DM29 + Fucose,0.443199977,MS006
1532,48,1,DM29 + Succinate,0.103399992,MS006
1533,48,1,DM29 + Sorbitol,0.488299981,MS006
1534,48,1,DM29 + Mannitol,0.096500009,MS006
1535,48,1,DM29 + Trehalose,0.406900011,MS006
1536,48,2,DM29 + GalNAc,0.39910002,MS006
1537,48,2,DM29 + Fucose,0.419799969,MS006
1538,48,2,DM29 + Succinate,0.092999995,MS006
1539,48,2,DM29 + Sorbitol,0.51379998,MS006
1540,48,2,DM29 + Mannitol,0.063500002,MS006
