Param name,Param value,Param stdv,Param p-value,BT,BV,CD,CH,BU,CS,CA,DP,BT*BT,BT*BV,BT*CD,BT*CH,BT*BU,BT*CS,BT*CA,BT*DP,BV*BT,BV*BV,BV*CD,BV*CH,BV*BU,BV*CS,BV*CA,BV*DP,CD*BT,CD*BV,CD*CD,CD*CH,CD*BU,CD*CS,CD*CA,CD*DP,CH*BT,CH*BV,CH*CD,CH*CH,CH*BU,CH*CS,CH*CA,CH*DP,BU*BT,BU*BV,BU*CD,BU*CH,BU*BU,BU*CS,BU*CA,BU*DP,CS*BT,CS*BV,CS*CD,CS*CH,CS*BU,CS*CS,CS*CA,CS*DP,CA*BT,CA*BV,CA*CD,CA*CH,CA*BU,CA*CS,CA*CA,CA*DP,DP*BT,DP*BV,DP*CD,DP*CH,DP*BU,DP*CS,DP*CA,DP*DP
BT*CD,-0.7187042742220004,0.08138791,1.041131758231173e-18,-0.003650378,-0.0008922603,6.1524835e-05,-0.0002868277,-0.0026677777,-0.00026417262,3.124385e-05,3.2433723e-05,0.0019435812,0.00085526146,0.0066239913,0.0011389356,0.002090016,0.00037493967,-0.013440426,-0.0003994201,6.112343e-05,0.00087449845,0.0011513208,0.00040578947,8.850576e-05,0.001654249,-1.7270702e-05,-0.00030545282,0.00043099205,-8.242649e-05,0.00015267453,0.0005687344,0.0001532714,-0.0011987156,0.00017809618,-0.0013901794,-3.6592974e-05,-0.00047910158,0.001519001,0.0017706432,-0.00025080657,-0.0004701427,-0.0007868079,-0.00058451033,0.0009607988,0.0017729662,0.0042179413,-0.000119690514,0.001758257,0.0012376423,0.000519251,0.0017786007,-1.4901736e-05,0.00041898122,0.00059135485,0.00020554145,7.623264e-05,0.00044424413,5.314398e-05,0.002464082,-7.6774784e-05,0.00045582282,0.00024406804,-2.8641714e-05,5.9719587e-06,0.00020601752,-0.0011925934,-0.00048374894,-0.0001221271,4.1545594e-05,-0.00018624516,-8.73282e-05,0.0007926532,-6.182887e-06,-0.0012850745,-0.000301664
BT*CH,-0.5748986793740102,0.26751494,0.03163171402608119,-0.0030207015,-0.00088855653,-5.7517384e-05,0.00030656904,-0.0024584357,-0.00022472494,-0.000103345374,-4.212844e-05,0.0012741531,-0.0011398315,0.0011389356,0.07156425,-0.002617337,-0.0018014999,-0.07064831,-0.006161981,-0.00016645351,0.000807979,0.0009950727,0.0010171775,0.0002496196,0.0027525653,0.00024580432,-0.0001079471,-1.5129917e-05,0.00092366466,-0.00014189637,0.013417264,-0.0009334419,0.00040360028,-0.000812331,0.0023685524,0.0008195677,-0.0022259944,2.9953659e-05,0.0053414223,-0.0002116328,-0.0011558123,-0.00026815073,-3.003513e-05,0.0007269485,0.0023485739,0.0017466885,0.0053272652,0.00092433864,0.004612868,0.0056787697,0.0034173417,-0.00022554147,0.00057308906,0.0002005348,-9.744309e-05,0.00016291856,0.0004699266,-2.2550976e-05,-0.0006996421,-5.462871e-05,0.0012111611,-0.00022374935,0.0015276249,0.00040896368,0.0016372079,-0.0038469208,0.0054770065,-0.00025139816,6.1468156e-05,0.0005733742,0.00071220275,0.0007023462,-0.00025101443,0.0050568315,-0.00016041541
BT*BU,-0.5102432452639378,0.104977325,1.1708424043577869e-06,-0.004395531,-0.0007217793,-7.261634e-05,-0.0005169965,-0.0008270384,-0.00019980664,-4.6195306e-05,-7.684867e-05,0.0021984198,0.0018926547,0.002090016,-0.002617337,0.011020239,9.3917275e-05,-0.0026360417,-0.0010476595,-2.2108605e-05,0.00058033445,9.063701e-05,0.00057717826,0.0009488705,0.002170589,0.00040987655,0.00014928036,-5.4843917e-05,-0.0014915379,9.734686e-06,-0.0009927176,0.00057392503,3.8077593e-05,-3.208113e-05,0.0020245546,-4.5122815e-05,-6.555339e-05,0.00044428036,0.0016074028,0.0005995105,0.0007346251,0.0008591316,0.00143791,0.0023641775,0.00084762427,-0.00027505393,-0.0006307418,0.0010701258,-0.00041914807,-0.0005757224,-3.860759e-05,-1.567988e-05,0.00045005613,0.00014448185,0.00046536195,0.00026694994,0.00012657991,0.00023155064,0.0022881746,5.155592e-06,0.00045348777,-0.00011569508,5.170792e-05,0.00023922395,0.0004382318,-0.0011324229,0.001614099,-0.00028732853,-3.992189e-06,0.00031673047,-0.000669362,-1.9820094e-05,0.00022207494,0.002024852,0.00038567904
BT*CS,-0.08882810774241653,0.07775787,0.2533010745226485,-0.00019592026,-4.2345397e-05,-1.3346673e-05,-5.850292e-05,-4.1904408e-05,-1.1501265e-05,-1.4644015e-05,-1.147548e-05,-5.576305e-05,0.00029649583,0.00037493967,-0.0018014999,9.3917275e-05,0.0060462863,-0.002938577,-9.032369e-05,-5.1740204e-05,2.939815e-05,5.647501e-05,6.108745e-05,4.6436522e-05,0.00019820238,4.457284e-05,2.1632244e-05,-1.8258246e-05,0.00012812142,-2.0241043e-06,-0.00035001824,8.831203e-05,0.00023296941,4.1205712e-05,4.6757155e-05,-1.9343044e-05,0.00016610911,-9.311661e-06,-0.00015737646,0.0001208259,0.00032334842,0.00028330585,0.0003998594,-2.6682044e-05,0.00010193658,7.12016e-05,0.00021830932,-4.5354864e-05,0.0003283363,0.00047163945,0.00013937023,0.00016435518,6.790484e-06,-8.49423e-06,-0.00019880044,-7.471366e-05,0.0001432737,-0.00011102094,-0.0008013978,-2.2188146e-05,0.00010650823,8.4886515e-06,7.0915026e-05,6.461608e-05,0.00017787334,-0.00035959287,0.00044172688,-1.5088145e-05,9.493229e-06,1.0579907e-05,0.00014483737,4.1714055e-05,-6.2680294e-05,0.00039771048,-1.2269934e-05
BT*CA,-1.3788267060128063,0.8544001,0.10657187422835651,-0.0026871492,-0.0018457472,-0.0009986283,-0.0019361742,-0.006437612,-0.0004559611,0.0015430865,-0.00011421419,-0.00032986497,0.002139398,-0.013440426,-0.07064831,-0.0026360417,-0.002938577,0.7299995,0.0016992316,3.6450805e-05,0.0017194159,0.0030885397,0.001633843,6.213737e-05,0.0055861687,0.0004856485,-0.00041599554,-0.0013252883,0.004741903,0.0010209378,0.0021079702,0.00062569464,0.008033296,0.00743693,0.000247919,-0.00042817977,0.0015321252,-0.0008296823,0.0042444565,0.0025766052,0.0061283205,0.016429676,0.0048930678,0.0020972688,0.0050500724,0.006033679,0.0049459813,0.003355676,0.009835972,0.029184315,0.0052732225,-0.00040128097,0.0012592857,0.0033065493,2.0688638e-05,0.00048812764,0.00068878446,0.00037047235,0.0002656686,0.0023985098,0.00016570475,-0.00029454354,-8.060193e-05,-0.0003687523,-0.00023290399,-0.007024891,-0.008675109,-0.00035488294,0.00027052918,-0.00013665274,0.002278453,0.0026643216,0.00023936367,0.021200867,-0.0011224927
BT*DP,-0.076174616867544,0.18170145,0.6750483815693558,0.00020315548,-6.701432e-05,-3.752639e-05,-0.00010620256,-0.00034965723,-1.4379397e-08,-3.3426495e-05,6.86907e-05,-0.0003805011,0.00028295963,-0.0003994201,-0.006161981,-0.0010476595,-9.032369e-05,0.0016992316,0.033015415,-4.9601927e-05,6.906232e-05,9.5540825e-05,6.096602e-05,-2.0682395e-05,0.00022130199,-1.6311957e-05,1.7253631e-05,-3.5173239e-06,0.00023620517,-3.649121e-06,-0.0013523727,0.00034019304,-1.8721152e-05,-0.00013053526,0.0013877751,-3.9405713e-06,0.00049615937,-0.00015836378,-0.0006610039,0.00036387471,0.0007484654,0.00040753087,0.0018767065,4.768284e-06,0.00036622645,0.00065354066,0.00059655105,8.9877016e-05,0.0007212973,0.0004614969,0.0007406829,-5.2516974e-05,4.0184328e-05,-0.00012563197,-4.974174e-05,1.7241497e-05,-7.074913e-07,-1.6163589e-05,-0.00012099078,1.5934002e-05,9.732757e-05,-0.000103028055,-4.106752e-05,1.7249e-05,0.0001287202,-0.00022773919,0.0023743857,0.00010323122,-5.0944873e-05,-0.00011323574,-0.0005062078,-9.679396e-05,-0.00039729843,0.001231963,2.3343831e-05
BV*BT,-0.3320416357379452,0.025472526,7.707822500758358e-39,-0.00015756568,-0.0006110846,2.4664325e-05,4.9201608e-05,-0.00033079062,-0.00014450778,2.4466015e-05,-1.3819451e-05,0.00018542151,0.0012949411,6.112343e-05,-0.00016645351,-2.2108605e-05,-5.1740204e-05,3.6450805e-05,-4.9601927e-05,0.0006488495,0.00054815033,0.0004888101,0.00038767367,0.0006984756,0.0013817846,0.00014031708,-0.00011529116,3.95461e-05,0.00042508414,-6.291783e-05,0.00019457504,4.595801e-05,0.00022598656,-5.089739e-05,-0.00021259126,1.4301171e-05,0.0001538393,2.5015435e-05,-0.00028737055,6.711931e-06,5.018183e-05,-4.9607497e-05,-0.0001297244,0.00027143536,0.0007467351,0.00018448688,7.1858674e-05,0.00017218973,0.00026840792,0.000262667,0.00026266437,7.935651e-05,0.00026196646,0.00021701347,0.00012970589,8.194436e-05,0.00023514393,3.3541844e-05,0.001401626,-1.4830624e-06,0.00026088484,5.962779e-06,7.1564964e-06,3.605053e-06,0.00010199484,-0.0005895394,-0.00016129042,2.7451797e-05,7.324246e-06,1.2611285e-05,9.840622e-05,0.0001068843,9.792569e-05,0.00012814772,2.1768813e-07
BV*BV,-0.5242403530303037,0.039293554,1.325161735054218e-40,-0.0011975312,-0.0012807702,-2.8429872e-06,-0.00013682224,-0.0015807983,-0.00030107208,3.4213565e-05,2.3139944e-05,0.0006805335,0.0003850086,0.00087449845,0.000807979,0.00058033445,2.939815e-05,0.0017194159,6.906232e-05,0.00054815033,0.0015439832,0.0012457091,0.00015024189,0.0010730912,0.001861411,-0.0011641547,-0.0013924217,3.910751e-05,0.0012324349,-3.262094e-05,0.000118447526,2.6042773e-05,0.00014186704,-6.886418e-05,-7.659496e-05,1.050361e-05,4.722773e-05,0.00021156861,0.0008551445,3.0423082e-05,6.2813797e-07,-6.479579e-06,-4.961657e-05,0.0006781935,0.0025303874,0.0011044285,9.897274e-05,0.0010908798,0.00086832757,0.0006581279,0.0010496647,5.4256452e-05,0.00069201033,0.0002898748,8.8954366e-05,6.445667e-05,0.0005841741,-2.4120563e-05,0.002039816,-1.8350236e-05,0.00059935503,-1.2879399e-05,3.721416e-05,-3.507826e-06,0.00030321692,-0.0013791078,-0.00020868715,-3.9637278e-05,6.305677e-05,-6.589693e-05,-0.00022484348,0.0004060691,-0.00015514153,-0.0010807118,-0.00012255255
BV*CD,-0.7141574520889789,0.063254796,1.4675117808167517e-29,-0.0006065245,-0.0011892301,0.00019414932,0.00021768225,-0.0012180132,-0.00029330194,5.755569e-05,-2.7862003e-05,0.00028289456,2.8021586e-05,0.0011513208,0.0009950727,9.063701e-05,5.647501e-05,0.0030885397,9.5540825e-05,0.0004888101,0.0012457091,0.0040011695,0.00029346358,0.0008480385,0.0018343624,-0.0005094724,-0.00089417276,-0.00012893112,0.006816345,-7.756255e-05,-0.0023955812,-0.00014919427,-0.00034774173,-0.00046084353,-0.00091750314,-2.6782012e-05,0.0009502422,2.4689583e-05,-0.0022960154,0.00016262245,0.0006467537,0.0004560032,5.79416e-05,0.0004409337,0.0016183853,0.0019109433,0.00040542945,0.0007059704,0.00093587034,0.0013255125,0.0010427912,8.1576145e-05,0.0005088973,0.0009777576,0.0003015712,0.00020475047,0.00043369917,0.00011159602,0.0025442974,1.0396078e-05,0.0005227282,-8.435844e-06,5.1001738e-05,-8.85087e-08,0.0002817083,-0.0013785901,0.00034997452,-2.5667436e-05,5.877402e-05,0.00026727235,0.0003697049,0.000452504,0.0001718161,0.0019617707,-0.00016298372
BV*CH,-0.6165317634726231,0.081502385,3.891033241714908e-14,-0.0003305756,-0.0007531937,4.083215e-05,0.00015521629,-0.00040785296,-0.00022304532,1.7660954e-05,-0.00010410068,0.00014258253,-0.0002618035,0.00040578947,0.0010171775,0.00057717826,6.108745e-05,0.001633843,6.096602e-05,0.00038767367,0.00015024189,0.00029346358,0.0066426387,0.0009085371,0.003080518,0.0021100312,0.001374885,7.323817e-05,-0.0002162647,-0.00012588166,0.0009136056,0.0003274307,0.00060264906,-4.0382198e-05,-0.00062184065,-5.812988e-05,0.003860486,-0.00013462358,-0.0007265817,-0.00014379062,-3.240862e-05,-0.00018420997,-0.0003898786,0.00035557826,-0.00013794132,0.0006348342,0.0004054716,0.00021386157,0.00052529393,0.00092655834,0.00041597307,0.000105573716,0.00017340736,0.00052411127,0.00040100803,0.0002641033,0.00024414968,0.00016464357,0.0028597487,1.6520135e-06,0.00027334678,2.9133864e-05,1.5718277e-06,2.2611239e-05,7.625107e-05,-0.0004881953,-2.6675938e-05,2.6127871e-05,-2.3916786e-05,0.00019382461,0.00082750537,0.00023315063,0.0006411353,0.0025779402,5.7341877e-05
BV*BU,-0.40061785425160007,0.05508192,3.512568116819818e-13,-0.00021070184,-0.0012879235,-2.2201824e-05,-0.00010645036,0.0005479297,-0.00031535176,4.376764e-05,-8.691169e-05,6.4538006e-05,0.00027422942,8.850576e-05,0.0002496196,0.0009488705,4.6436522e-05,6.213737e-05,-2.0682395e-05,0.0006984756,0.0010730912,0.0008480385,0.0009085371,0.003034018,0.003185498,0.00058526837,-3.777671e-05,3.9950344e-05,0.00018606652,-3.642026e-05,0.0009607402,0.00010094344,0.0004432704,2.686946e-05,7.782709e-05,1.10909805e-05,5.5590583e-05,0.00035807336,0.00039050682,0.00014604095,0.00021139173,0.000113995186,0.00028221105,-0.00021709653,0.0024180806,-0.0005625161,-8.436647e-05,-0.00025778182,-0.0004008458,-6.2557665e-05,-0.00047829986,0.00012249721,0.00056140864,0.0004703148,0.00037582245,0.00027159485,0.00043606156,0.00014349775,0.0033050305,-4.0348677e-06,0.0005729542,1.0017455e-05,4.1925254e-05,7.867804e-05,0.00026776566,-0.001339911,0.00011797258,3.595931e-06,-6.2783693e-06,0.00012826131,9.8234916e-05,-0.00021821966,0.00038545628,0.0017128813,0.00031084346
