species,true,pred,stdv
CA,0.13390712440013885,0.37624579668045044,0.24116772413253784
CD,0.5913326740264893,0.6079696416854858,0.24552112817764282
BU,0.06566730886697769,0.045081038028001785,0.09856991469860077
BV,0.1849217563867569,0.3073278069496155,0.16489483416080475
CD,0.7780782580375671,0.5806902050971985,0.19346904754638672
CD,0.4276866614818573,0.5811141133308411,0.19353243708610535
CS,0.002313318895176053,0.001190145849250257,0.0701872929930687
BT,0.6562875509262085,0.6091880202293396,0.17134584486484528
BV,0.011481231078505516,0.05415744706988335,0.07127071917057037
CD,0.5814717411994934,0.5548137426376343,0.2604852318763733
CH,0.08187215030193329,0.04427603632211685,0.05590776354074478
BU,0.29878050088882446,0.21000155806541443,0.1212298795580864
CS,0.08696521073579788,0.031225021928548813,0.0850493535399437
DP,0.020808275789022446,0.024201296269893646,0.054770514369010925
CD,0.4177021384239197,0.518412709236145,0.27369603514671326
CS,0.01963118650019169,0.11513617634773254,0.1548846960067749
BV,1.0073330402374268,1.248761534690857,1.6276131868362427
BU,0.35216692090034485,1.5396004915237427,1.7013018131256104
CH,0.22719430923461914,1.471554160118103,1.6000670194625854
BU,0.9378056526184082,0.9064579010009766,1.800166130065918
