species,true,pred,stdv
CS,0.089799211,0.013550737872719765,0.08646249026060104
CA,0.03188087,0.015676846727728844,0.044415511190891266
DP,0.083897151,0.00010189988825004548,0.04764578118920326
BT,1.715623174,1.3343721628189087,0.32212966680526733
CA,0.048043501,0.08858643472194672,0.07042490690946579
BT,1.44498783,1.2741305828094482,0.3520444929599762
CA,0.046512166,0.25130414962768555,0.07982663810253143
CH,0.319806616,0.2567620575428009,0.06784061342477798
CS,0.526860034,0.0901821032166481,0.09592403471469879
CH,0.239503103,0.2799125015735626,0.06736916303634644
CS,0.648996918,0.035103343427181244,0.09871784597635269
BV,1.053710018,0.4926036298274994,0.09803318232297897
CD,0.396956674,0.5688812136650085,0.2430834174156189
BV,0.988569112,0.45089974999427795,0.1010458841919899
CD,0.375264242,0.575049877166748,0.24235127866268158
CD,0.45647946,0.4587627649307251,0.24220767617225647
CH,0.035187191,0.09675677865743637,0.06874194741249084
CD,0.471348428,0.4383274018764496,0.24569514393806458
CH,0.038818213,0.11974305659532547,0.07486408948898315
BV,1.215768651,1.061234474182129,0.1611529439687729
CA,0.278398007,3.6221877053321805e-07,0.026930006220936775
BV,1.108138883,1.075223684310913,0.1615961492061615
CA,0.285361094,7.544456392624167e-15,0.026930006220936775
BT,1.974250319,0.8777558207511902,0.3634137511253357
CS,0.320583,0.2795892059803009,0.1037951186299324
BT,1.692240411,0.38533875346183777,0.5470690131187439
CS,0.377759618,0.5288775563240051,0.13190551102161407
BV,0.591513021,0.689049243927002,0.16668128967285156
CD,0.436570349,0.6172576546669006,0.2501845359802246
BV,0.538039562,0.6872288584709167,0.16725513339042664
CD,0.562960455,0.6193460822105408,0.24996285140514374
CD,0.477647703,0.47511401772499084,0.24142363667488098
CA,0.01851895,5.773784141638316e-05,0.026930086314678192
CD,0.418003056,0.4925806224346161,0.24123644828796387
CA,0.010830291,1.2478396982373852e-08,0.026930006220936775
CD,0.411325293,0.48866021633148193,0.24122238159179688
CA,0.012674713,3.2847581223904854e-06,0.026930006220936775
CD,0.417941261,0.4925859272480011,0.2412363886833191
CA,0.015558732,6.891957560206663e-10,0.026930006220936775
BT,1.237538642,0.4666595458984375,0.35996440052986145
BU,0.413294653,0.6290886998176575,0.1574958711862564
BT,1.211940777,0.41952943801879883,0.4681660532951355
BU,0.354559197,0.6565013527870178,0.192365825176239
BU,1.230954535,0.49002113938331604,0.18774589896202087
CA,0.070045441,0.5176371932029724,0.11498464643955231
BU,0.939759544,0.4672076404094696,0.18512839078903198
CA,0.133907125,0.4805297255516052,0.11679399758577347
CD,0.606068508,0.4893142282962799,0.2197778970003128
BU,0.17226482,0.5483444333076477,0.14860747754573822
CD,0.603875951,0.4898822009563446,0.21983517706394196
BU,0.194124053,0.5518743395805359,0.14857754111289978
BV,0.548462136,0.7228618860244751,0.1403733491897583
CD,0.940871181,0.3732641041278839,0.22431516647338867
BV,0.353927163,0.7389976978302002,0.1419151872396469
CD,0.597906196,0.37194469571113586,0.22622202336788177
BT,1.074006217,0.895542323589325,0.31817811727523804
BV,0.068793552,0.1830403357744217,0.13338704407215118
CD,0.208901129,0.30026718974113464,0.21928605437278748
CH,0.135341326,0.08547093719244003,0.07774991542100906
BU,0.47285259,0.289744108915329,0.14515455067157745
CS,0.029410725,0.05345791578292847,0.08940040320158005
CA,0.013908409,0.018846474587917328,0.05220480635762215
DP,0.04461936,0.02799689956009388,0.04925038293004036
BT,0.879153222,1.0209230184555054,0.31562063097953796
BV,0.020816865,0.025494355708360672,0.1303931027650833
CD,0.233262654,0.3122594952583313,0.22092010080814362
CH,0.125018581,0.09665597975254059,0.07832959294319153
BU,0.247044154,0.2950567603111267,0.1490897238254547
CS,0.049355235,0.09734924137592316,0.09463033080101013
CA,0.034861456,0.03365441411733627,0.05521633103489876
DP,0.037821203,0.020421579480171204,0.05189356207847595
BT,0.87964821,1.559614896774292,0.3844200074672699
BV,0.114830625,0.0827919989824295,0.13109233975410461
CD,0.222011894,0.12137795984745026,0.21262311935424805
CH,0.161537541,0.1424490511417389,0.07858637720346451
BU,0.52040664,0.36232492327690125,0.17382076382637024
CS,0.031488452,0.027653751894831657,0.09313295781612396
DP,0.056743312,0.2162027209997177,0.08328612893819809
BT,0.650796923,1.8364490270614624,0.40723612904548645
BV,0.027637049,0.003131891367956996,0.127632737159729
CD,0.266119629,0.0028536987956613302,0.2074703872203827
CH,0.190669461,0.04151308909058571,0.07629778981208801
BU,0.31255742,0.23944169282913208,0.20052368938922882
CS,0.05002556,0.0002119273558491841,0.09275389462709427
DP,0.037360614,0.2611292004585266,0.10675521939992905
BV,0.677923254,0.17291994392871857,0.15817666053771973
BU,0.677910064,0.900708019733429,0.17602360248565674
BV,1.007333068,0.08681943267583847,0.16841715574264526
BU,0.352166929,0.855667233467102,0.1707211285829544
CH,0.15348373,0.6573211550712585,0.20486100018024445
BU,1.235182956,0.8621472120285034,0.3297416865825653
CH,0.227194306,0.6865183115005493,0.22313666343688965
BU,0.937805652,0.8873411417007446,0.3636045753955841
CD,0.400608029,0.5288755893707275,0.21075382828712463
CS,0.145225312,0.15213686227798462,0.10043454170227051
CD,0.441714125,0.5304620862007141,0.21184931695461273
CS,0.123285859,0.21808114647865295,0.11234339326620102
CD,0.442048286,0.5285040736198425,0.210362046957016
CS,0.085285039,0.11187656968832016,0.09822765737771988
CD,0.463203206,0.5303176641464233,0.2115924209356308
CS,0.070296791,0.20575107634067535,0.11408763378858566
